,Small Component,Big Component,Small2 Component,Big2 Component,Score
2513,consensus independent component 531_Normal,consensus independent component 1307_big,consensus independent component 82_Leukemia,consensus independent component 808_big,-0.47909044422807456
1842,consensus independent component 319_Normal,consensus independent component 284_big,consensus independent component 83_Melanoma,consensus independent component 2524_big,-0.47958526746455354
2540,consensus independent component 540_Normal,consensus independent component 385_big,consensus independent component 61_Brain cancer,consensus independent component 170_big,-0.47989942101592786
1719,consensus independent component 296_Normal,consensus independent component 1839_big,consensus independent component 134_Sarcoma,consensus independent component 1839_big,-0.48017989533768574
2687,consensus independent component 597_Normal,consensus independent component 24_big,consensus independent component 178_Sarcoma,consensus independent component 92_big,-0.48066707647003093
2274,consensus independent component 454_Normal,consensus independent component 746_big,consensus independent component 24_Sarcoma,consensus independent component 135_big,-0.48100169956666927
2689,consensus independent component 599_Normal,consensus independent component 702_big,consensus independent component 187_Melanoma,consensus independent component 251_big,-0.482342399505859
1470,consensus independent component 243_Normal,consensus independent component 2205_big,consensus independent component 10_Gastric cancer,consensus independent component 160_big,-0.4828591015587195
1772,consensus independent component 302_Breast cancer,consensus independent component 1449_big,consensus independent component 28_Gastric cancer,consensus independent component 3643_big,-0.48551598974634136
2059,consensus independent component 383_Normal,consensus independent component 189_big,consensus independent component 169_Lung cancer,consensus independent component 1171_big,-0.4864369748194682
2435,consensus independent component 507_Normal,consensus independent component 3404_big,consensus independent component 209_Sarcoma,consensus independent component 553_big,-0.48730523445159274
2136,consensus independent component 406_Normal,consensus independent component 3131_big,consensus independent component 39_HCC,consensus independent component 3131_big,-0.4884304528665648
2301,consensus independent component 463_Normal,consensus independent component 2547_big,consensus independent component 28_HCC,consensus independent component 2547_big,-0.48916410683374123
2359,consensus independent component 485_Normal,consensus independent component 2795_big,consensus independent component 25_Adrenal cancer,consensus independent component 431_big,-0.4893593357633134
2032,consensus independent component 374_Normal,consensus independent component 923_big,consensus independent component 61_Prostate cancer,consensus independent component 1655_big,-0.4895895373503982
2385,consensus independent component 493_Normal,consensus independent component 2685_big,consensus independent component 63_Gastric cancer,consensus independent component 2638_big,-0.4896559717281884
2519,consensus independent component 537_Normal,consensus independent component 1162_big,consensus independent component 307_Sarcoma,consensus independent component 1162_big,-0.4900680842642027
2602,consensus independent component 566_Normal,consensus independent component 365_big,consensus independent component 95_Leukemia,consensus independent component 451_big,-0.4901046415887691
2165,consensus independent component 417_Normal,consensus independent component 2567_big,consensus independent component 106_Brain cancer,consensus independent component 1519_big,-0.49012890303300183
2547,consensus independent component 547_Normal,consensus independent component 981_big,consensus independent component 248_Sarcoma,consensus independent component 46_big,-0.49017564290225
1416,consensus independent component 231_Normal,consensus independent component 875_big,consensus independent component 133_HNSCC,consensus independent component 1764_big,-0.49052508041348497
1885,consensus independent component 328_Normal,consensus independent component 1370_big,consensus independent component 88_Prostate cancer,consensus independent component 3562_big,-0.4914100340409273
1011,consensus independent component 172_Normal,consensus independent component 2269_big,consensus independent component 100_Leukemia,consensus independent component 3223_big,-0.49156643669385425
542,consensus independent component 135_Normal,consensus independent component 1216_big,consensus independent component 39_Renal cancer,consensus independent component 3489_big,-0.491695017162664
2387,consensus independent component 495_Normal,consensus independent component 3652_big,consensus independent component 137_Melanoma,consensus independent component 1468_big,-0.49185590299820015
2521,consensus independent component 539_Normal,consensus independent component 579_big,consensus independent component 75_HCC,consensus independent component 185_big,-0.49297000095834825
2138,consensus independent component 408_Normal,consensus independent component 2409_big,consensus independent component 54_Prostate cancer,consensus independent component 2765_big,-0.4932659372250642
2167,consensus independent component 419_Normal,consensus independent component 973_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.4938173178355883
2487,consensus independent component 523_Normal,consensus independent component 631_big,consensus independent component 54_Brain cancer,consensus independent component 2869_big,-0.4944944077266748
672,consensus independent component 144_Normal,consensus independent component 85_big,consensus independent component 164_Melanoma,consensus independent component 170_big,-0.49449964862136364
2164,consensus independent component 416_Normal,consensus independent component 1118_big,consensus independent component 9_Gastric cancer,consensus independent component 855_big,-0.4947608653067764
2656,consensus independent component 584_Normal,consensus independent component 2532_big,consensus independent component 53_HCC,consensus independent component 3231_big,-0.49483542342633563
1661,consensus independent component 283_Breast cancer,consensus independent component 2990_big,consensus independent component 177_Lung cancer,consensus independent component 165_big,-0.4959665068127999
2278,consensus independent component 458_Normal,consensus independent component 1368_big,consensus independent component 101_Ovarian cancer,consensus independent component 3187_big,-0.49620998701792596
2358,consensus independent component 484_Normal,consensus independent component 697_big,consensus independent component 61_Brain cancer,consensus independent component 170_big,-0.4963551750017892
1027,consensus independent component 174_Normal,consensus independent component 2524_big,consensus independent component 83_Melanoma,consensus independent component 2524_big,-0.4978312507874431
2192,consensus independent component 426_Normal,consensus independent component 1595_big,consensus independent component 52_HNSCC,consensus independent component 3474_big,-0.4989791058832378
708,consensus independent component 147_Normal,consensus independent component 3153_big,consensus independent component 30_Brain cancer,consensus independent component 1625_big,-0.4998626650321211
2599,consensus independent component 563_Normal,consensus independent component 2597_big,consensus independent component 115_Renal cancer,consensus independent component 2597_big,-0.5005804690601335
2287,consensus independent component 45_Leukemia,consensus independent component 524_big,consensus independent component 11_Normal,consensus independent component 454_big,-0.5005911650761447
1974,consensus independent component 352_Normal,consensus independent component 747_big,consensus independent component 58_Brain cancer,consensus independent component 2511_big,-0.5005946694984945
1794,consensus independent component 309_Normal,consensus independent component 554_big,consensus independent component 141_Sarcoma,consensus independent component 3233_big,-0.5006104984247125
1766,consensus independent component 300_Breast cancer,consensus independent component 535_big,consensus independent component 96_Lung cancer,consensus independent component 3307_big,-0.5007294637886657
2493,consensus independent component 529_Normal,consensus independent component 1136_big,consensus independent component 157_Gastric cancer,consensus independent component 451_big,-0.5019382238347365
1608,consensus independent component 271_Normal,consensus independent component 868_big,consensus independent component 6_Sarcoma,consensus independent component 1852_big,-0.5040976001339842
1335,consensus independent component 216_Normal,consensus independent component 3052_big,consensus independent component 16_Renal cancer,consensus independent component 3651_big,-0.5044556867666664
2428,consensus independent component 500_Normal,consensus independent component 957_big,consensus independent component 100_HCC,consensus independent component 120_big,-0.505486244523108
2190,consensus independent component 424_Normal,consensus independent component 121_big,consensus independent component 2_Melanoma,consensus independent component 743_big,-0.5072153178071109
2431,consensus independent component 503_Normal,consensus independent component 686_big,consensus independent component 77_Myelodysplastic syndrome,consensus independent component 730_big,-0.5073678800221013
2030,consensus independent component 372_Normal,consensus independent component 1678_big,consensus independent component 61_Brain cancer,consensus independent component 170_big,-0.507968546545156
1832,consensus independent component 316_Breast cancer,consensus independent component 1715_big,consensus independent component 282_Sarcoma,consensus independent component 1715_big,-0.5081442014990625
1946,consensus independent component 342_Normal,consensus independent component 1202_big,consensus independent component 57_Melanoma,consensus independent component 3441_big,-0.5089859883979321
2057,consensus independent component 381_Normal,consensus independent component 3211_big,consensus independent component 16_Melanoma,consensus independent component 3211_big,-0.5092700111029909
604,consensus independent component 13_Leukemia,consensus independent component 153_big,consensus independent component 110_Normal,consensus independent component 464_big,-0.5094992468747396
2243,consensus independent component 441_Normal,consensus independent component 1666_big,consensus independent component 24_Myelodysplastic syndrome,consensus independent component 1666_big,-0.5102645558048388
2596,consensus independent component 560_Normal,consensus independent component 1855_big,consensus independent component 126_Gastric cancer,consensus independent component 92_big,-0.5105590498875594
2462,consensus independent component 516_Normal,consensus independent component 1490_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.5106017934360411
2604,consensus independent component 568_Normal,consensus independent component 1451_big,consensus independent component 80_Prostate cancer,consensus independent component 3122_big,-0.5108645702838196
2331,consensus independent component 475_Normal,consensus independent component 2022_big,consensus independent component 124_Lymphoma,consensus independent component 2022_big,-0.5111859154997109
1656,consensus independent component 281_Normal,consensus independent component 910_big,consensus independent component 61_Melanoma,consensus independent component 3014_big,-0.5112360915220795
368,consensus independent component 123_Normal,consensus independent component 3118_big,consensus independent component 7_Sarcoma,consensus independent component 3118_big,-0.5114807451027299
2388,consensus independent component 496_Normal,consensus independent component 696_big,consensus independent component 32_Sarcoma,consensus independent component 3701_big,-0.5135671140874458
2490,consensus independent component 526_Normal,consensus independent component 1471_big,consensus independent component 41_HNSCC,consensus independent component 2348_big,-0.5137131416049151
2577,consensus independent component 559_Normal,consensus independent component 413_big,consensus independent component 42_Melanoma,consensus independent component 3669_big,-0.5142937678985814
2279,consensus independent component 459_Normal,consensus independent component 772_big,consensus independent component 75_Prostate cancer,consensus independent component 2003_big,-0.5147769988405344
1380,consensus independent component 225_Normal,consensus independent component 3267_big,consensus independent component 183_Melanoma,consensus independent component 3162_big,-0.5153249869769535
3213,consensus independent component 84_Normal,consensus independent component 3680_big,consensus independent component 75_Brain cancer,consensus independent component 3680_big,-0.5155017595315038
2158,consensus independent component 410_Normal,consensus independent component 2634_big,consensus independent component 135_Brain cancer,consensus independent component 2634_big,-0.5156330657239682
1725,consensus independent component 298_Normal,consensus independent component 259_big,consensus independent component 79_Sarcoma,consensus independent component 3018_big,-0.5165943975655766
1883,consensus independent component 327_Normal,consensus independent component 3423_big,consensus independent component 103_Melanoma,consensus independent component 2720_big,-0.517040106560956
2548,consensus independent component 548_Normal,consensus independent component 1439_big,consensus independent component 14_Prostate cancer,consensus independent component 2210_big,-0.5175017114974458
2570,consensus independent component 552_Normal,consensus independent component 1462_big,consensus independent component 155_Melanoma,consensus independent component 92_big,-0.5175639232966441
2605,consensus independent component 569_Normal,consensus independent component 2712_big,consensus independent component 258_Sarcoma,consensus independent component 353_big,-0.5177023710273795
1482,consensus independent component 247_Normal,consensus independent component 2177_big,consensus independent component 47_HNSCC,consensus independent component 1173_big,-0.517943743580809
1833,consensus independent component 316_Normal,consensus independent component 1062_big,consensus independent component 60_Sarcoma,consensus independent component 451_big,-0.518362505924115
2631,consensus independent component 577_Normal,consensus independent component 2964_big,consensus independent component 58_HNSCC,consensus independent component 403_big,-0.5192828905077211
2459,consensus independent component 513_Normal,consensus independent component 570_big,consensus independent component 95_Ovarian cancer,consensus independent component 410_big,-0.5198985402745875
833,consensus independent component 156_Normal,consensus independent component 107_big,consensus independent component 216_Sarcoma,consensus independent component 2979_big,-0.5200763017797833
1665,consensus independent component 284_Normal,consensus independent component 690_big,consensus independent component 67_HCC,consensus independent component 10_big,-0.520358998180716
184,consensus independent component 111_Breast cancer,consensus independent component 744_big,consensus independent component 117_Melanoma,consensus independent component 744_big,-0.5206497535955898
2139,consensus independent component 409_Normal,consensus independent component 2699_big,consensus independent component 171_Lung cancer,consensus independent component 3654_big,-0.5207548242573833
1882,consensus independent component 327_Breast cancer,consensus independent component 3409_big,consensus independent component 70_Prostate cancer,consensus independent component 1716_big,-0.5212936776274202
1674,consensus independent component 287_Normal,consensus independent component 3677_big,consensus independent component 10_Gastric cancer,consensus independent component 160_big,-0.521412719116092
2001,consensus independent component 361_Normal,consensus independent component 1945_big,consensus independent component 123_Sarcoma,consensus independent component 3376_big,-0.521741724172392
2003,consensus independent component 363_Normal,consensus independent component 1692_big,consensus independent component 128_Lung cancer,consensus independent component 169_big,-0.5219893209527525
2006,consensus independent component 366_Normal,consensus independent component 344_big,consensus independent component 41_HCC,consensus independent component 3468_big,-0.5222604092064549
2220,consensus independent component 436_Normal,consensus independent component 1847_big,consensus independent component 30_HNSCC,consensus independent component 96_big,-0.5224244871277125
822,consensus independent component 155_Normal,consensus independent component 3740_big,consensus independent component 15_Prostate cancer,consensus independent component 1172_big,-0.5224821788496102
1422,consensus independent component 233_Normal,consensus independent component 534_big,consensus independent component 73_HCC,consensus independent component 48_big,-0.5226207752046325
1838,consensus independent component 318_Breast cancer,consensus independent component 2494_big,consensus independent component 120_HNSCC,consensus independent component 3101_big,-0.523042943894936
2056,consensus independent component 380_Normal,consensus independent component 305_big,consensus independent component 95_Renal cancer,consensus independent component 3630_big,-0.5235694047462072
420,consensus independent component 127_Normal,consensus independent component 1057_big,consensus independent component 102_Sarcoma,consensus independent component 1057_big,-0.5236001540035543
2391,consensus independent component 499_Normal,consensus independent component 1246_big,consensus independent component 84_Myelodysplastic syndrome,consensus independent component 1264_big,-0.5236523582001261
2092,consensus independent component 398_Normal,consensus independent component 2047_big,consensus independent component 39_Adrenal cancer,consensus independent component 560_big,-0.524164946307279
1574,consensus independent component 266_Breast cancer,consensus independent component 1164_big,consensus independent component 67_Brain cancer,consensus independent component 314_big,-0.5243361567161297
1067,consensus independent component 179_Normal,consensus independent component 3610_big,consensus independent component 162_Lung cancer,consensus independent component 1002_big,-0.5244567140580976
2307,consensus independent component 469_Normal,consensus independent component 19_big,consensus independent component 102_Prostate cancer,consensus independent component 3651_big,-0.5244659468286447
1973,consensus independent component 351_Normal,consensus independent component 2426_big,consensus independent component 61_Prostate cancer,consensus independent component 1655_big,-0.524545869823678
2304,consensus independent component 466_Normal,consensus independent component 2609_big,consensus independent component 2_Multiple myeloma,consensus independent component 92_big,-0.5249108707685356
1680,consensus independent component 289_Normal,consensus independent component 650_big,consensus independent component 58_HNSCC,consensus independent component 403_big,-0.5252318477648678
2219,consensus independent component 435_Normal,consensus independent component 3573_big,consensus independent component 135_Melanoma,consensus independent component 1398_big,-0.5255260065791193
2215,consensus independent component 431_Normal,consensus independent component 1341_big,consensus independent component 294_Breast cancer,consensus independent component 1500_big,-0.5259988762163083
2277,consensus independent component 457_Normal,consensus independent component 2296_big,consensus independent component 96_Adrenal cancer,consensus independent component 314_big,-0.526490831339318
2433,consensus independent component 505_Normal,consensus independent component 3524_big,consensus independent component 174_Melanoma,consensus independent component 2658_big,-0.5268738428194047
2684,consensus independent component 594_Normal,consensus independent component 967_big,consensus independent component 106_Adrenal cancer,consensus independent component 3340_big,-0.5272105329989727
2573,consensus independent component 555_Normal,consensus independent component 3352_big,consensus independent component 141_Lung cancer,consensus independent component 2395_big,-0.5272743457149053
1278,consensus independent component 203_Normal,consensus independent component 1775_big,consensus independent component 16_Gastric cancer,consensus independent component 1906_big,-0.5274589203062061
1721,consensus independent component 297_Breast cancer,consensus independent component 2004_big,consensus independent component 79_Lymphoma,consensus independent component 2004_big,-0.5276674928563851
2598,consensus independent component 562_Normal,consensus independent component 1188_big,consensus independent component 202_Sarcoma,consensus independent component 146_big,-0.5279293575072598
2576,consensus independent component 558_Normal,consensus independent component 3277_big,consensus independent component 157_Melanoma,consensus independent component 62_big,-0.5282731664482126
2306,consensus independent component 468_Normal,consensus independent component 1731_big,consensus independent component 147_HNSCC,consensus independent component 1655_big,-0.5285683994335667
1626,consensus independent component 277_Normal,consensus independent component 248_big,consensus independent component 166_Melanoma,consensus independent component 3494_big,-0.5287582953949862
433,consensus independent component 128_Normal,consensus independent component 2241_big,consensus independent component 15_Melanoma,consensus independent component 3254_big,-0.5289139416691129
355,consensus independent component 122_Normal,consensus independent component 3072_big,consensus independent component 5_Adrenal cancer,consensus independent component 3579_big,-0.5290896120831287
2330,consensus independent component 474_Normal,consensus independent component 703_big,consensus independent component 113_Renal cancer,consensus independent component 92_big,-0.5291835314551598
2250,consensus independent component 448_Normal,consensus independent component 2717_big,consensus independent component 126_Gastric cancer,consensus independent component 92_big,-0.529530640697957
1287,consensus independent component 206_Normal,consensus independent component 515_big,consensus independent component 96_HCC,consensus independent component 451_big,-0.529828526747481
1440,consensus independent component 239_Normal,consensus independent component 2720_big,consensus independent component 103_Melanoma,consensus independent component 2720_big,-0.5300015724954146
1518,consensus independent component 253_Normal,consensus independent component 2464_big,consensus independent component 142_HCC,consensus independent component 2550_big,-0.53005808555712
2728,consensus independent component 602_Normal,consensus independent component 2625_big,consensus independent component 155_Melanoma,consensus independent component 92_big,-0.5300998442096717
2298,consensus independent component 460_Normal,consensus independent component 2971_big,consensus independent component 90_Gastric cancer,consensus independent component 829_big,-0.5306633694801394
1716,consensus independent component 295_Normal,consensus independent component 919_big,consensus independent component 56_Gastric cancer,consensus independent component 2835_big,-0.5311531223583016
1919,consensus independent component 336_Normal,consensus independent component 1658_big,consensus independent component 183_HCC,consensus independent component 2069_big,-0.5314029387272915
2088,consensus independent component 394_Normal,consensus independent component 1184_big,consensus independent component 100_Gastric cancer,consensus independent component 1178_big,-0.5317061913744927
2683,consensus independent component 593_Normal,consensus independent component 3532_big,consensus independent component 24_Melanoma,consensus independent component 3532_big,-0.5318968101043391
2660,consensus independent component 588_Normal,consensus independent component 1442_big,consensus independent component 41_HNSCC,consensus independent component 2348_big,-0.5319884580622685
1677,consensus independent component 288_Normal,consensus independent component 2934_big,consensus independent component 160_Melanoma,consensus independent component 185_big,-0.5321779342830342
1437,consensus independent component 238_Normal,consensus independent component 508_big,consensus independent component 91_Adrenal cancer,consensus independent component 3043_big,-0.5323143556399232
43,consensus independent component 102_Normal,consensus independent component 3076_big,consensus independent component 94_Sarcoma,consensus independent component 3129_big,-0.5330551350464581
2363,consensus independent component 489_Normal,consensus independent component 3480_big,consensus independent component 160_Melanoma,consensus independent component 185_big,-0.5345742046533252
2244,consensus independent component 442_Normal,consensus independent component 3376_big,consensus independent component 123_Sarcoma,consensus independent component 3376_big,-0.5349291329163935
2031,consensus independent component 373_Normal,consensus independent component 2929_big,consensus independent component 120_Renal cancer,consensus independent component 3318_big,-0.5349877529069095
1770,consensus independent component 301_Normal,consensus independent component 1161_big,consensus independent component 147_HNSCC,consensus independent component 1655_big,-0.5350536956062495
2658,consensus independent component 586_Normal,consensus independent component 3319_big,consensus independent component 81_Melanoma,consensus independent component 3185_big,-0.5353776130097374
1392,consensus independent component 229_Normal,consensus independent component 2335_big,consensus independent component 35_Lung cancer,consensus independent component 451_big,-0.5356616123877683
2661,consensus independent component 589_Normal,consensus independent component 3706_big,consensus independent component 56_Sarcoma,consensus independent component 3706_big,-0.5360492348192376
2160,consensus independent component 412_Normal,consensus independent component 1743_big,consensus independent component 255_Sarcoma,consensus independent component 3704_big,-0.5365468982102177
2302,consensus independent component 464_Normal,consensus independent component 1801_big,consensus independent component 13_Lymphoma,consensus independent component 97_big,-0.5369545502832436
1530,consensus independent component 257_Normal,consensus independent component 2925_big,consensus independent component 120_Melanoma,consensus independent component 2822_big,-0.5370354190014028
1836,consensus independent component 317_Normal,consensus independent component 486_big,consensus independent component 6_Renal cancer,consensus independent component 1470_big,-0.5374964585887267
1269,consensus independent component 200_Normal,consensus independent component 1266_big,consensus independent component 263_Sarcoma,consensus independent component 1226_big,-0.5375899031516123
2360,consensus independent component 486_Normal,consensus independent component 35_big,consensus independent component 78_Prostate cancer,consensus independent component 3587_big,-0.5379465399136915
2214,consensus independent component 430_Normal,consensus independent component 3056_big,consensus independent component 30_Brain cancer,consensus independent component 1625_big,-0.538105009651936
2390,consensus independent component 498_Normal,consensus independent component 3030_big,consensus independent component 40_Gastric cancer,consensus independent component 497_big,-0.5382074185251912
233,consensus independent component 114_Normal,consensus independent component 2472_big,consensus independent component 53_Sarcoma,consensus independent component 3305_big,-0.539453864712885
2520,consensus independent component 538_Normal,consensus independent component 3710_big,consensus independent component 18_Renal cancer,consensus independent component 3710_big,-0.5395754981835481
2135,consensus independent component 405_Normal,consensus independent component 1659_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.539582830805982
2195,consensus independent component 429_Normal,consensus independent component 1696_big,consensus independent component 140_Melanoma,consensus independent component 231_big,-0.539649034978185
2549,consensus independent component 549_Normal,consensus independent component 1933_big,consensus independent component 275_Breast cancer,consensus independent component 1173_big,-0.5402080227374592
1925,consensus independent component 339_Normal,consensus independent component 3501_big,consensus independent component 60_Gastric cancer,consensus independent component 133_big,-0.5411280038729043
2303,consensus independent component 465_Normal,consensus independent component 3253_big,consensus independent component 39_Brain cancer,consensus independent component 30_big,-0.5411771656121317
1878,consensus independent component 325_Normal,consensus independent component 3505_big,consensus independent component 64_Sarcoma,consensus independent component 3505_big,-0.5421601722582339
2218,consensus independent component 434_Normal,consensus independent component 1822_big,consensus independent component 189_HCC,consensus independent component 3123_big,-0.5425644558797804
2383,consensus independent component 491_Normal,consensus independent component 1360_big,consensus independent component 52_HNSCC,consensus independent component 3474_big,-0.5426495850029214
1869,consensus independent component 322_Normal,consensus independent component 3679_big,consensus independent component 145_Lymphoma,consensus independent component 2695_big,-0.543099150084288
2463,consensus independent component 517_Normal,consensus independent component 3422_big,consensus independent component 37_Brain cancer,consensus independent component 2848_big,-0.5431090726427594
1839,consensus independent component 318_Normal,consensus independent component 2575_big,consensus independent component 10_Gastric cancer,consensus independent component 160_big,-0.5436014423836205
2060,consensus independent component 384_Normal,consensus independent component 3181_big,consensus independent component 37_Adrenal cancer,consensus independent component 160_big,-0.5436150002605935
2134,consensus independent component 404_Normal,consensus independent component 2732_big,consensus independent component 9_HNSCC,consensus independent component 287_big,-0.5437451132586533
1536,consensus independent component 259_Normal,consensus independent component 3288_big,consensus independent component 51_Sarcoma,consensus independent component 89_big,-0.5440081865914755
1620,consensus independent component 275_Normal,consensus independent component 1684_big,consensus independent component 30_Adrenal cancer,consensus independent component 2316_big,-0.5443774850190792
1818,consensus independent component 311_Normal,consensus independent component 1497_big,consensus independent component 147_Lung cancer,consensus independent component 222_big,-0.54440711140147
2009,consensus independent component 369_Normal,consensus independent component 3442_big,consensus independent component 154_Melanoma,consensus independent component 3442_big,-0.5450909604664421
1920,consensus independent component 337_Breast cancer,consensus independent component 3447_big,consensus independent component 116_Brain cancer,consensus independent component 430_big,-0.5454591314619495
1887,consensus independent component 329_Normal,consensus independent component 1993_big,consensus independent component 172_Sarcoma,consensus independent component 1993_big,-0.5457763243067433
1668,consensus independent component 285_Normal,consensus independent component 2242_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.5458421531246551
1701,consensus independent component 290_Normal,consensus independent component 3141_big,consensus independent component 99_Sarcoma,consensus independent component 1751_big,-0.5462771009647319
2276,consensus independent component 456_Normal,consensus independent component 2618_big,consensus independent component 277_Sarcoma,consensus independent component 3159_big,-0.54630240123527
1389,consensus independent component 228_Normal,consensus independent component 3769_big,consensus independent component 7_Prostate cancer,consensus independent component 3769_big,-0.5463231931242667
2542,consensus independent component 542_Normal,consensus independent component 3684_big,consensus independent component 37_Prostate cancer,consensus independent component 361_big,-0.5463989652338234
1923,consensus independent component 338_Normal,consensus independent component 2411_big,consensus independent component 16_Gastric cancer,consensus independent component 1906_big,-0.5467624441106864
1653,consensus independent component 280_Normal,consensus independent component 1649_big,consensus independent component 39_Gastric cancer,consensus independent component 589_big,-0.5476023092539074
1671,consensus independent component 286_Normal,consensus independent component 3129_big,consensus independent component 94_Sarcoma,consensus independent component 3129_big,-0.547831746703681
2626,consensus independent component 572_Normal,consensus independent component 1005_big,consensus independent component 4_Prostate cancer,consensus independent component 462_big,-0.548132265717277
1479,consensus independent component 246_Normal,consensus independent component 3195_big,consensus independent component 40_Ovarian cancer,consensus independent component 3195_big,-0.5482708059400071
1977,consensus independent component 355_Normal,consensus independent component 3021_big,consensus independent component 240_Sarcoma,consensus independent component 3246_big,-0.5487930195266576
935,consensus independent component 165_Normal,consensus independent component 3020_big,consensus independent component 18_Ovarian cancer,consensus independent component 947_big,-0.5496461183628153
1722,consensus independent component 297_Normal,consensus independent component 1516_big,consensus independent component 135_Sarcoma,consensus independent component 3630_big,-0.5497050902980904
2603,consensus independent component 567_Normal,consensus independent component 2419_big,consensus independent component 21_Adrenal cancer,consensus independent component 3081_big,-0.549805234922113
2430,consensus independent component 502_Normal,consensus independent component 1969_big,consensus independent component 90_Melanoma,consensus independent component 2365_big,-0.5498746114425349
2682,consensus independent component 592_Normal,consensus independent component 2224_big,consensus independent component 56_Lymphoma,consensus independent component 1857_big,-0.5500136007247722
2624,consensus independent component 570_Normal,consensus independent component 2178_big,consensus independent component 21_Brain cancer,consensus independent component 79_big,-0.5501166586677317
890,consensus independent component 160_Normal,consensus independent component 2718_big,consensus independent component 55_Prostate cancer,consensus independent component 2993_big,-0.5504494180704635
2354,consensus independent component 480_Normal,consensus independent component 3160_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.5509599576788767
2657,consensus independent component 585_Normal,consensus independent component 2265_big,consensus independent component 76_Lymphoma,consensus independent component 451_big,-0.5511800771423528
3428,consensus independent component 96_Normal,consensus independent component 3490_big,consensus independent component 67_Lymphoma,consensus independent component 3490_big,-0.5516644449992669
2246,consensus independent component 444_Normal,consensus independent component 2920_big,consensus independent component 8_Brain cancer,consensus independent component 2009_big,-0.5517611630747251
1326,consensus independent component 213_Normal,consensus independent component 1881_big,consensus independent component 147_Brain cancer,consensus independent component 1881_big,-0.5518641679577841
2541,consensus independent component 541_Normal,consensus independent component 3533_big,consensus independent component 75_Melanoma,consensus independent component 131_big,-0.5520204289005215
3298,consensus independent component 89_Normal,consensus independent component 3227_big,consensus independent component 178_Sarcoma,consensus independent component 92_big,-0.5524427714409504
1578,consensus independent component 267_Normal,consensus independent component 3259_big,consensus independent component 253_Sarcoma,consensus independent component 3259_big,-0.5527336503631399
2162,consensus independent component 414_Normal,consensus independent component 1600_big,consensus independent component 19_Ovarian cancer,consensus independent component 92_big,-0.5531084118849481
790,consensus independent component 153_Breast cancer,consensus independent component 215_big,consensus independent component 108_Lymphoma,consensus independent component 3692_big,-0.5531419285830194
2329,consensus independent component 473_Normal,consensus independent component 3200_big,consensus independent component 1_Lymphoma,consensus independent component 3446_big,-0.5537157651975708
2600,consensus independent component 564_Normal,consensus independent component 3188_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.5538037999100373
2189,consensus independent component 423_Normal,consensus independent component 1620_big,consensus independent component 113_Gastric cancer,consensus independent component 2588_big,-0.5540349909065341
2188,consensus independent component 422_Normal,consensus independent component 2320_big,consensus independent component 90_Melanoma,consensus independent component 2365_big,-0.554053504782228
2681,consensus independent component 591_Normal,consensus independent component 3575_big,consensus independent component 176_Sarcoma,consensus independent component 3575_big,-0.5541889951031982
2727,consensus independent component 601_Normal,consensus independent component 1636_big,consensus independent component 19_Adrenal cancer,consensus independent component 448_big,-0.5542592260937769
1918,consensus independent component 336_Breast cancer,consensus independent component 3407_big,consensus independent component 123_Sarcoma,consensus independent component 3376_big,-0.5542738560457678
2062,consensus independent component 386_Normal,consensus independent component 1501_big,consensus independent component 51_HCC,consensus independent component 2898_big,-0.5543466653122728
2686,consensus independent component 596_Normal,consensus independent component 2737_big,consensus independent component 50_Adrenal cancer,consensus independent component 457_big,-0.5544771626267511
3069,consensus independent component 77_Normal,consensus independent component 2728_big,consensus independent component 58_Leukemia,consensus independent component 1857_big,-0.5548097975045895
2357,consensus independent component 483_Normal,consensus independent component 3338_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.5552548598431015
2034,consensus independent component 376_Normal,consensus independent component 1185_big,consensus independent component 105_Sarcoma,consensus independent component 3164_big,-0.5554412835234815
2133,consensus independent component 403_Normal,consensus independent component 3128_big,consensus independent component 61_Prostate cancer,consensus independent component 1655_big,-0.5554497212184007
2386,consensus independent component 494_Normal,consensus independent component 847_big,consensus independent component 81_Ovarian cancer,consensus independent component 48_big,-0.5555803728858635
1652,consensus independent component 280_Breast cancer,consensus independent component 3681_big,consensus independent component 142_Lung cancer,consensus independent component 61_big,-0.5555944578418006
1617,consensus independent component 274_Normal,consensus independent component 3112_big,consensus independent component 34_Gastric cancer,consensus independent component 878_big,-0.5558145054973825
2465,consensus independent component 519_Normal,consensus independent component 3416_big,consensus independent component 10_Myelodysplastic syndrome,consensus independent component 2221_big,-0.556085804471857
2512,consensus independent component 530_Normal,consensus independent component 3139_big,consensus independent component 148_Ovarian cancer,consensus independent component 1421_big,-0.5565509384232648
2572,consensus independent component 554_Normal,consensus independent component 2741_big,consensus independent component 82_Leukemia,consensus independent component 808_big,-0.5565761279224879
2817,consensus independent component 64_Normal,consensus independent component 2768_big,consensus independent component 16_Renal cancer,consensus independent component 3651_big,-0.5566456639279452
