,Small Component,Big Component,Small2 Component,Big2 Component,Score
1655,consensus independent component 281_Breast cancer,consensus independent component 805_big,consensus independent component 103_Colorectal cancer,consensus independent component 805_big,-0.10481254577198429
2260,consensus independent component 44_Lung cancer,consensus independent component 131_big,consensus independent component 210_Breast cancer,consensus independent component 131_big,-0.10509495377976619
3436,consensus independent component 97_Colorectal cancer,consensus independent component 60_big,consensus independent component 312_Breast cancer,consensus independent component 60_big,-0.10563873741927327
3119,consensus independent component 7_Lymphoma,consensus independent component 964_big,consensus independent component 32_Colorectal cancer,consensus independent component 964_big,-0.10578346512163295
3117,consensus independent component 7_Leukemia,consensus independent component 945_big,consensus independent component 8_Normal,consensus independent component 945_big,-0.10584492760948894
836,consensus independent component 157_Breast cancer,consensus independent component 777_big,consensus independent component 143_Lung cancer,consensus independent component 777_big,-0.10589162234294502
2961,consensus independent component 71_Normal,consensus independent component 1258_big,consensus independent component 41_Colorectal cancer,consensus independent component 1258_big,-0.10599001502677863
2349,consensus independent component 47_Normal,consensus independent component 7_big,consensus independent component 125_Lymphoma,consensus independent component 7_big,-0.10611532093574033
451,consensus independent component 12_Brain cancer,consensus independent component 1408_big,consensus independent component 365_Normal,consensus independent component 234_big,-0.10675902353434774
290,consensus independent component 119_Breast cancer,consensus independent component 964_big,consensus independent component 32_Colorectal cancer,consensus independent component 964_big,-0.10683623703920053
1147,consensus independent component 187_Lung cancer,consensus independent component 1138_big,consensus independent component 74_Brain cancer,consensus independent component 1138_big,-0.10734936984411442
143,consensus independent component 109_Lung cancer,consensus independent component 1179_big,consensus independent component 44_Colorectal cancer,consensus independent component 457_big,-0.10786172004265643
2015,consensus independent component 36_HCC,consensus independent component 3130_big,consensus independent component 153_Breast cancer,consensus independent component 215_big,-0.10798232365166462
2077,consensus independent component 38_Multiple myeloma,consensus independent component 122_big,consensus independent component 185_Colorectal cancer,consensus independent component 122_big,-0.1087233982146224
50,consensus independent component 103_Breast cancer,consensus independent component 1869_big,consensus independent component 154_Lung cancer,consensus independent component 1869_big,-0.10933709361669997
1297,consensus independent component 209_Sarcoma,consensus independent component 553_big,consensus independent component 507_Normal,consensus independent component 3404_big,-0.10939842923083706
1749,consensus independent component 2_Brain cancer,consensus independent component 2628_big,consensus independent component 219_Breast cancer,consensus independent component 2628_big,-0.10965056268919576
1382,consensus independent component 226_Breast cancer,consensus independent component 1334_big,consensus independent component 68_Colorectal cancer,consensus independent component 1334_big,-0.10986293751898618
2051,consensus independent component 37_Normal,consensus independent component 469_big,consensus independent component 78_Brain cancer,consensus independent component 469_big,-0.10991942173570701
430,consensus independent component 128_Lung cancer,consensus independent component 169_big,consensus independent component 175_Breast cancer,consensus independent component 169_big,-0.11066667668320695
487,consensus independent component 131_Lung cancer,consensus independent component 183_big,consensus independent component 295_Breast cancer,consensus independent component 183_big,-0.11085466246187126
701,consensus independent component 147_Colorectal cancer,consensus independent component 1167_big,consensus independent component 159_Lung cancer,consensus independent component 1167_big,-0.11093272837300472
1259,consensus independent component 1_Lymphoma,consensus independent component 3446_big,consensus independent component 75_Normal,consensus independent component 2962_big,-0.1110141683626082
3471,consensus independent component 99_HNSCC,consensus independent component 1166_big,consensus independent component 92_Lymphoma,consensus independent component 1166_big,-0.11121766364764335
268,consensus independent component 117_HNSCC,consensus independent component 338_big,consensus independent component 314_Breast cancer,consensus independent component 338_big,-0.11157841852725592
2107,consensus independent component 39_Normal,consensus independent component 3689_big,consensus independent component 97_Breast cancer,consensus independent component 3689_big,-0.11183026755835401
1642,consensus independent component 27_Lung cancer,consensus independent component 2649_big,consensus independent component 107_Breast cancer,consensus independent component 2649_big,-0.11186647083135093
1995,consensus independent component 35_Normal,consensus independent component 16_big,consensus independent component 64_Brain cancer,consensus independent component 16_big,-0.11250478505235029
3364,consensus independent component 92_Normal,consensus independent component 2261_big,consensus independent component 234_Breast cancer,consensus independent component 2261_big,-0.11272429550211127
1149,consensus independent component 187_Normal,consensus independent component 1950_big,consensus independent component 12_Brain cancer,consensus independent component 1408_big,-0.11342583104199652
2372,consensus independent component 48_Lung cancer,consensus independent component 1150_big,consensus independent component 237_Breast cancer,consensus independent component 1150_big,-0.11363500657730097
298,consensus independent component 119_Normal,consensus independent component 1500_big,consensus independent component 36_Myelodysplastic syndrome,consensus independent component 1500_big,-0.1137707082492123
677,consensus independent component 145_Colorectal cancer,consensus independent component 1819_big,consensus independent component 144_Lymphoma,consensus independent component 1819_big,-0.1140783944505418
2558,consensus independent component 54_Lung cancer,consensus independent component 438_big,consensus independent component 224_Breast cancer,consensus independent component 438_big,-0.11493778853201114
1700,consensus independent component 290_Breast cancer,consensus independent component 314_big,consensus independent component 90_Colorectal cancer,consensus independent component 314_big,-0.11506467946940827
950,consensus independent component 167_Lung cancer,consensus independent component 3266_big,consensus independent component 161_Melanoma,consensus independent component 855_big,-0.11524585586720176
2095,consensus independent component 39_Brain cancer,consensus independent component 30_big,consensus independent component 21_Breast cancer,consensus independent component 30_big,-0.11552012048621069
772,consensus independent component 151_Lymphoma,consensus independent component 478_big,consensus independent component 17_Prostate cancer,consensus independent component 1751_big,-0.115550517780366
956,consensus independent component 168_Colorectal cancer,consensus independent component 1971_big,consensus independent component 317_Breast cancer,consensus independent component 1971_big,-0.1160330004208639
830,consensus independent component 156_Lung cancer,consensus independent component 804_big,consensus independent component 208_Breast cancer,consensus independent component 804_big,-0.116226854644914
2700,consensus independent component 59_Melanoma,consensus independent component 803_big,consensus independent component 4_Multiple myeloma,consensus independent component 803_big,-0.11622766972188842
656,consensus independent component 143_HNSCC,consensus independent component 1209_big,consensus independent component 183_Lung cancer,consensus independent component 1881_big,-0.11645472001951146
1236,consensus independent component 19_Gastric cancer,consensus independent component 3254_big,consensus independent component 56_Lymphoma,consensus independent component 1857_big,-0.11695759397359912
3189,consensus independent component 83_Leukemia,consensus independent component 304_big,consensus independent component 282_Breast cancer,consensus independent component 304_big,-0.11703253743345304
3372,consensus independent component 93_Colorectal cancer,consensus independent component 154_big,consensus independent component 170_Breast cancer,consensus independent component 154_big,-0.11710142403667911
2959,consensus independent component 71_Multiple myeloma,consensus independent component 2649_big,consensus independent component 20_Leukemia,consensus independent component 2649_big,-0.11748272083015654
2400,consensus independent component 49_Lung cancer,consensus independent component 37_big,consensus independent component 10_Breast cancer,consensus independent component 37_big,-0.11748698857821294
705,consensus independent component 147_Lung cancer,consensus independent component 222_big,consensus independent component 12_Gastric cancer,consensus independent component 1791_big,-0.1180080050659272
3272,consensus independent component 88_Colorectal cancer,consensus independent component 61_big,consensus independent component 142_Lung cancer,consensus independent component 61_big,-0.11849389574530972
3329,consensus independent component 90_Lung cancer,consensus independent component 1334_big,consensus independent component 68_Colorectal cancer,consensus independent component 1334_big,-0.1185528039784069
169,consensus independent component 110_Brain cancer,consensus independent component 4_big,consensus independent component 18_Breast cancer,consensus independent component 4_big,-0.11863076961632779
2742,consensus independent component 60_Melanoma,consensus independent component 1621_big,consensus independent component 94_Lung cancer,consensus independent component 3092_big,-0.11875495688881164
1466,consensus independent component 242_Breast cancer,consensus independent component 710_big,consensus independent component 146_Colorectal cancer,consensus independent component 710_big,-0.11893023016251858
779,consensus independent component 152_Colorectal cancer,consensus independent component 410_big,consensus independent component 313_Breast cancer,consensus independent component 410_big,-0.11899014303939548
3123,consensus independent component 7_Normal,consensus independent component 964_big,consensus independent component 32_Colorectal cancer,consensus independent component 964_big,-0.11927950541052978
1073,consensus independent component 17_Gastric cancer,consensus independent component 86_big,consensus independent component 149_Lung cancer,consensus independent component 86_big,-0.11938692971087575
3065,consensus independent component 77_Lymphoma,consensus independent component 62_big,consensus independent component 1_Leukemia,consensus independent component 62_big,-0.11946423167941286
2073,consensus independent component 38_Leukemia,consensus independent component 1806_big,consensus independent component 36_Multiple myeloma,consensus independent component 2982_big,-0.12031558956883104
3238,consensus independent component 86_Colorectal cancer,consensus independent component 2628_big,consensus independent component 219_Breast cancer,consensus independent component 2628_big,-0.12063668460818733
587,consensus independent component 139_Colorectal cancer,consensus independent component 2895_big,consensus independent component 152_Lung cancer,consensus independent component 454_big,-0.12175695191659897
2915,consensus independent component 6_Colorectal cancer,consensus independent component 361_big,consensus independent component 23_Lung cancer,consensus independent component 361_big,-0.12184857771286106
1418,consensus independent component 232_Breast cancer,consensus independent component 1293_big,consensus independent component 99_Colorectal cancer,consensus independent component 1293_big,-0.12192945367663205
2897,consensus independent component 69_Colorectal cancer,consensus independent component 3390_big,consensus independent component 14_Prostate cancer,consensus independent component 2210_big,-0.12206744627758326
1965,consensus independent component 34_Multiple myeloma,consensus independent component 3266_big,consensus independent component 167_Lung cancer,consensus independent component 3266_big,-0.12243265740105869
413,consensus independent component 127_Colorectal cancer,consensus independent component 160_big,consensus independent component 17_Normal,consensus independent component 160_big,-0.1224432542297112
591,consensus independent component 139_Lung cancer,consensus independent component 947_big,consensus independent component 114_Breast cancer,consensus independent component 947_big,-0.12271805108465761
1607,consensus independent component 271_Breast cancer,consensus independent component 2082_big,consensus independent component 34_Lung cancer,consensus independent component 2082_big,-0.12316804588286612
3424,consensus independent component 96_Leukemia,consensus independent component 2658_big,consensus independent component 24_Myelodysplastic syndrome,consensus independent component 1666_big,-0.12366092835017739
606,consensus independent component 13_Lymphoma,consensus independent component 97_big,consensus independent component 2_Leukemia,consensus independent component 97_big,-0.12378514780277311
2143,consensus independent component 40_Colorectal cancer,consensus independent component 102_big,consensus independent component 60_Breast cancer,consensus independent component 102_big,-0.12402437097557317
616,consensus independent component 140_Breast cancer,consensus independent component 2087_big,consensus independent component 92_Lung cancer,consensus independent component 2087_big,-0.12404626005051989
289,consensus independent component 119_Brain cancer,consensus independent component 3561_big,consensus independent component 145_Normal,consensus independent component 3649_big,-0.12418191148922886
1388,consensus independent component 228_Breast cancer,consensus independent component 457_big,consensus independent component 44_Colorectal cancer,consensus independent component 457_big,-0.12476613791249186
2068,consensus independent component 38_Breast cancer,consensus independent component 1996_big,consensus independent component 108_Colorectal cancer,consensus independent component 1996_big,-0.1252404257213131
1647,consensus independent component 27_Normal,consensus independent component 2638_big,consensus independent component 169_Gastric cancer,consensus independent component 3507_big,-0.12549971142879435
1956,consensus independent component 34_Breast cancer,consensus independent component 684_big,consensus independent component 92_Colorectal cancer,consensus independent component 684_big,-0.1255117603869924
1430,consensus independent component 236_Breast cancer,consensus independent component 127_big,consensus independent component 154_Colorectal cancer,consensus independent component 127_big,-0.1255561654720725
2895,consensus independent component 69_Brain cancer,consensus independent component 964_big,consensus independent component 32_Colorectal cancer,consensus independent component 964_big,-0.12571067660852447
2074,consensus independent component 38_Lung cancer,consensus independent component 36_big,consensus independent component 55_Breast cancer,consensus independent component 36_big,-0.12592109647591604
3377,consensus independent component 93_Lung cancer,consensus independent component 136_big,consensus independent component 149_Breast cancer,consensus independent component 136_big,-0.12616531611307902
3,consensus independent component 100_Colorectal cancer,consensus independent component 183_big,consensus independent component 295_Breast cancer,consensus independent component 183_big,-0.12635021860208362
1759,consensus independent component 2_Multiple myeloma,consensus independent component 92_big,consensus independent component 126_Brain cancer,consensus independent component 92_big,-0.1264300787846107
2413,consensus independent component 4_Colorectal cancer,consensus independent component 633_big,consensus independent component 32_Breast cancer,consensus independent component 633_big,-0.12677646711518464
2974,consensus independent component 72_Lung cancer,consensus independent component 221_big,consensus independent component 156_Breast cancer,consensus independent component 221_big,-0.12703243300264222
841,consensus independent component 157_Lymphoma,consensus independent component 3464_big,consensus independent component 175_Lung cancer,consensus independent component 3271_big,-0.12729063804634086
348,consensus independent component 122_Colorectal cancer,consensus independent component 149_big,consensus independent component 66_Breast cancer,consensus independent component 149_big,-0.1273417473246014
3420,consensus independent component 96_Colorectal cancer,consensus independent component 2761_big,consensus independent component 145_Lung cancer,consensus independent component 2761_big,-0.1273814750331526
3477,consensus independent component 99_Ovarian cancer,consensus independent component 86_big,consensus independent component 149_Lung cancer,consensus independent component 86_big,-0.12739884648219887
3027,consensus independent component 75_Leukemia,consensus independent component 2369_big,consensus independent component 184_Breast cancer,consensus independent component 462_big,-0.12812299008883998
689,consensus independent component 146_Colorectal cancer,consensus independent component 710_big,consensus independent component 127_Lung cancer,consensus independent component 710_big,-0.12825989087229134
1846,consensus independent component 31_Breast cancer,consensus independent component 142_big,consensus independent component 16_Colorectal cancer,consensus independent component 142_big,-0.1284064279945566
404,consensus independent component 126_Lung cancer,consensus independent component 2628_big,consensus independent component 219_Breast cancer,consensus independent component 2628_big,-0.12847875038147072
1835,consensus independent component 317_Breast cancer,consensus independent component 1971_big,consensus independent component 16_Lung cancer,consensus independent component 1971_big,-0.12854840972147374
3049,consensus independent component 76_Multiple myeloma,consensus independent component 1712_big,consensus independent component 141_Colorectal cancer,consensus independent component 1712_big,-0.12870332713734045
3435,consensus independent component 97_Breast cancer,consensus independent component 3689_big,consensus independent component 39_Normal,consensus independent component 3689_big,-0.12872932014391003
1087,consensus independent component 180_Breast cancer,consensus independent component 2782_big,consensus independent component 5_Colorectal cancer,consensus independent component 2782_big,-0.12894577247955508
1685,consensus independent component 28_Colorectal cancer,consensus independent component 3046_big,consensus independent component 134_Gastric cancer,consensus independent component 3046_big,-0.1292927542309345
3419,consensus independent component 96_Breast cancer,consensus independent component 2757_big,consensus independent component 80_Lung cancer,consensus independent component 2757_big,-0.12938264735343696
766,consensus independent component 151_Breast cancer,consensus independent component 240_big,consensus independent component 47_Colorectal cancer,consensus independent component 240_big,-0.12952731379359783
2412,consensus independent component 4_Breast cancer,consensus independent component 452_big,consensus independent component 26_Colorectal cancer,consensus independent component 452_big,-0.1295507698730365
217,consensus independent component 113_Lung cancer,consensus independent component 813_big,consensus independent component 35_Breast cancer,consensus independent component 813_big,-0.1295997805514405
3457,consensus independent component 98_Lung cancer,consensus independent component 853_big,consensus independent component 116_Breast cancer,consensus independent component 853_big,-0.12966401333832728
1057,consensus independent component 178_Lung cancer,consensus independent component 682_big,consensus independent component 19_Normal,consensus independent component 682_big,-0.12967924781635976
1778,consensus independent component 304_Breast cancer,consensus independent component 181_big,consensus independent component 132_Colorectal cancer,consensus independent component 40_big,-0.12975377775832914
1631,consensus independent component 279_Breast cancer,consensus independent component 55_big,consensus independent component 110_Colorectal cancer,consensus independent component 55_big,-0.1299691512272047
392,consensus independent component 125_Lymphoma,consensus independent component 7_big,consensus independent component 47_Normal,consensus independent component 7_big,-0.1303605615575391
989,consensus independent component 170_Breast cancer,consensus independent component 154_big,consensus independent component 42_Lung cancer,consensus independent component 154_big,-0.1304029833605127
3108,consensus independent component 79_Renal cancer,consensus independent component 339_big,consensus independent component 17_Normal,consensus independent component 160_big,-0.1304080375874393
2321,consensus independent component 46_Normal,consensus independent component 96_big,consensus independent component 115_Breast cancer,consensus independent component 96_big,-0.13085955391504683
574,consensus independent component 138_Colorectal cancer,consensus independent component 2775_big,consensus independent component 42_Leukemia,consensus independent component 2775_big,-0.13105966945370123
2608,consensus independent component 56_Breast cancer,consensus independent component 3190_big,consensus independent component 68_Normal,consensus independent component 3190_big,-0.13155155208422464
3271,consensus independent component 88_Breast cancer,consensus independent component 1503_big,consensus independent component 20_Lung cancer,consensus independent component 1503_big,-0.1318358481194719
700,consensus independent component 147_Breast cancer,consensus independent component 97_big,consensus independent component 8_Colorectal cancer,consensus independent component 97_big,-0.13474265817783682
457,consensus independent component 12_Leukemia,consensus independent component 2888_big,consensus independent component 85_Multiple myeloma,consensus independent component 2888_big,-0.1349528531864843
183,consensus independent component 111_Brain cancer,consensus independent component 2991_big,consensus independent component 101_Adrenal cancer,consensus independent component 251_big,-0.134998238652291
1300,consensus independent component 20_Breast cancer,consensus independent component 151_big,consensus independent component 5_Normal,consensus independent component 151_big,-0.1350799914795383
3057,consensus independent component 77_Brain cancer,consensus independent component 50_big,consensus independent component 71_Normal,consensus independent component 1258_big,-0.13508729348943382
3370,consensus independent component 93_Brain cancer,consensus independent component 431_big,consensus independent component 186_Colorectal cancer,consensus independent component 431_big,-0.13598549018218042
1104,consensus independent component 182_Colorectal cancer,consensus independent component 1258_big,consensus independent component 71_Normal,consensus independent component 1258_big,-0.1361180424744724
1077,consensus independent component 17_Lung cancer,consensus independent component 2884_big,consensus independent component 88_HNSCC,consensus independent component 2884_big,-0.13640486768971494
305,consensus independent component 11_Colorectal cancer,consensus independent component 33_big,consensus independent component 182_Breast cancer,consensus independent component 33_big,-0.136411007353479
509,consensus independent component 133_Colorectal cancer,consensus independent component 2886_big,consensus independent component 135_Lung cancer,consensus independent component 2886_big,-0.13648113447327986
1587,consensus independent component 26_Brain cancer,consensus independent component 1598_big,consensus independent component 507_Normal,consensus independent component 3404_big,-0.1364874098695309
3386,consensus independent component 94_Brain cancer,consensus independent component 251_big,consensus independent component 299_Normal,consensus independent component 251_big,-0.13654581443246205
2824,consensus independent component 65_Breast cancer,consensus independent component 469_big,consensus independent component 37_Normal,consensus independent component 469_big,-0.1365876767479669
225,consensus independent component 114_Breast cancer,consensus independent component 947_big,consensus independent component 139_Lung cancer,consensus independent component 947_big,-0.13670801160131196
643,consensus independent component 142_HCC,consensus independent component 2550_big,consensus independent component 61_Colorectal cancer,consensus independent component 926_big,-0.13688588260166962
482,consensus independent component 131_Breast cancer,consensus independent component 2856_big,consensus independent component 119_Lung cancer,consensus independent component 2856_big,-0.13753581681397975
2041,consensus independent component 37_Colorectal cancer,consensus independent component 37_big,consensus independent component 10_Breast cancer,consensus independent component 37_big,-0.13764370979977225
100,consensus independent component 106_Lung cancer,consensus independent component 23_big,consensus independent component 80_Breast cancer,consensus independent component 23_big,-0.13825241026490503
1781,consensus independent component 305_Breast cancer,consensus independent component 3215_big,consensus independent component 106_Colorectal cancer,consensus independent component 2827_big,-0.1384266246048378
572,consensus independent component 138_Brain cancer,consensus independent component 1814_big,consensus independent component 140_Gastric cancer,consensus independent component 2997_big,-0.13899965305014939
1658,consensus independent component 282_Breast cancer,consensus independent component 304_big,consensus independent component 83_Leukemia,consensus independent component 304_big,-0.13966042630026293
360,consensus independent component 123_Breast cancer,consensus independent component 2997_big,consensus independent component 128_Colorectal cancer,consensus independent component 2997_big,-0.14084764691078083
2310,consensus independent component 46_Breast cancer,consensus independent component 842_big,consensus independent component 83_Lung cancer,consensus independent component 842_big,-0.14129085912655703
469,consensus independent component 130_Breast cancer,consensus independent component 133_big,consensus independent component 143_Colorectal cancer,consensus independent component 133_big,-0.14177210255594852
2012,consensus independent component 36_Breast cancer,consensus independent component 2858_big,consensus independent component 36_Colorectal cancer,consensus independent component 2858_big,-0.1429184279649401
2203,consensus independent component 42_Leukemia,consensus independent component 2775_big,consensus independent component 138_Colorectal cancer,consensus independent component 2775_big,-0.14311549205754132
3118,consensus independent component 7_Lung cancer,consensus independent component 135_big,consensus independent component 49_Breast cancer,consensus independent component 135_big,-0.14318841543095456
2445,consensus independent component 50_Leukemia,consensus independent component 149_big,consensus independent component 66_Breast cancer,consensus independent component 149_big,-0.14343447149107091
1455,consensus independent component 23_Normal,consensus independent component 55_big,consensus independent component 279_Breast cancer,consensus independent component 55_big,-0.1438949816472349
2956,consensus independent component 71_Lung cancer,consensus independent component 6_big,consensus independent component 274_Breast cancer,consensus independent component 438_big,-0.14403351439632694
1379,consensus independent component 225_Breast cancer,consensus independent component 172_big,consensus independent component 4_Lung cancer,consensus independent component 172_big,-0.14425168101754804
1331,consensus independent component 215_Breast cancer,consensus independent component 168_big,consensus independent component 1_Lung cancer,consensus independent component 168_big,-0.14506243241938105
2421,consensus independent component 4_Multiple myeloma,consensus independent component 803_big,consensus independent component 177_Colorectal cancer,consensus independent component 3043_big,-0.1451175749707228
1367,consensus independent component 221_Breast cancer,consensus independent component 1955_big,consensus independent component 53_Lung cancer,consensus independent component 1955_big,-0.14591541650538153
3028,consensus independent component 75_Lung cancer,consensus independent component 42_big,consensus independent component 205_Breast cancer,consensus independent component 42_big,-0.1459384566014577
152,consensus independent component 10_Breast cancer,consensus independent component 37_big,consensus independent component 37_Colorectal cancer,consensus independent component 37_big,-0.14603897412507405
539,consensus independent component 135_Lung cancer,consensus independent component 2886_big,consensus independent component 133_Colorectal cancer,consensus independent component 2886_big,-0.14623407149531215
1071,consensus independent component 17_Breast cancer,consensus independent component 821_big,consensus independent component 67_Colorectal cancer,consensus independent component 821_big,-0.14667942679190016
3482,consensus independent component 9_Brain cancer,consensus independent component 1663_big,consensus independent component 506_Normal,consensus independent component 3721_big,-0.1468116524463039
2888,consensus independent component 68_Myelodysplastic syndrome,consensus independent component 3616_big,consensus independent component 39_Leukemia,consensus independent component 649_big,-0.14697571632578793
1890,consensus independent component 32_Breast cancer,consensus independent component 633_big,consensus independent component 4_Colorectal cancer,consensus independent component 633_big,-0.14701395224819247
2097,consensus independent component 39_Colorectal cancer,consensus independent component 807_big,consensus independent component 24_Normal,consensus independent component 807_big,-0.1470419944104524
2761,consensus independent component 61_Multiple myeloma,consensus independent component 3739_big,consensus independent component 167_Lymphoma,consensus independent component 3685_big,-0.14778789829867883
2457,consensus independent component 511_Normal,consensus independent component 2781_big,consensus independent component 251_Breast cancer,consensus independent component 2781_big,-0.14820964692124808
1193,consensus independent component 191_Breast cancer,consensus independent component 2792_big,consensus independent component 112_Lung cancer,consensus independent component 2792_big,-0.1491183235953849
1983,consensus independent component 35_Brain cancer,consensus independent component 97_big,consensus independent component 8_Colorectal cancer,consensus independent component 97_big,-0.14947749321440978
1280,consensus independent component 204_Breast cancer,consensus independent component 1507_big,consensus independent component 190_Colorectal cancer,consensus independent component 2884_big,-0.15076815783115166
847,consensus independent component 158_Colorectal cancer,consensus independent component 373_big,consensus independent component 190_Breast cancer,consensus independent component 373_big,-0.15120349024436947
902,consensus independent component 162_Colorectal cancer,consensus independent component 2778_big,consensus independent component 71_Normal,consensus independent component 1258_big,-0.15147982672580423
2788,consensus independent component 63_Breast cancer,consensus independent component 1079_big,consensus independent component 31_Lung cancer,consensus independent component 1079_big,-0.15271997545081994
1475,consensus independent component 245_Breast cancer,consensus independent component 449_big,consensus independent component 108_Lung cancer,consensus independent component 449_big,-0.15282840365167505
157,consensus independent component 10_Leukemia,consensus independent component 964_big,consensus independent component 32_Colorectal cancer,consensus independent component 964_big,-0.1530958442776561
2552,consensus independent component 54_Breast cancer,consensus independent component 2722_big,consensus independent component 69_Lung cancer,consensus independent component 2722_big,-0.15310105340758356
1292,consensus independent component 208_Breast cancer,consensus independent component 804_big,consensus independent component 156_Lung cancer,consensus independent component 804_big,-0.1531640453205988
1961,consensus independent component 34_Leukemia,consensus independent component 3647_big,consensus independent component 49_Myelodysplastic syndrome,consensus independent component 462_big,-0.1532855149517529
3100,consensus independent component 79_Lung cancer,consensus independent component 4_big,consensus independent component 18_Breast cancer,consensus independent component 4_big,-0.15330139312811214
2783,consensus independent component 62_Prostate cancer,consensus independent component 1115_big,consensus independent component 111_Renal cancer,consensus independent component 2505_big,-0.15349591666487244
1421,consensus independent component 233_Breast cancer,consensus independent component 161_big,consensus independent component 28_Lung cancer,consensus independent component 161_big,-0.15378751544133862
2338,consensus independent component 47_Breast cancer,consensus independent component 186_big,consensus independent component 18_Lung cancer,consensus independent component 186_big,-0.1538332069957481
3112,consensus independent component 7_Breast cancer,consensus independent component 318_big,consensus independent component 65_Lung cancer,consensus independent component 318_big,-0.15388514733607161
1676,consensus independent component 288_Breast cancer,consensus independent component 256_big,consensus independent component 63_Lung cancer,consensus independent component 256_big,-0.15404792314049454
2586,consensus independent component 55_Lung cancer,consensus independent component 112_big,consensus independent component 41_Normal,consensus independent component 112_big,-0.15418821303277858
399,consensus independent component 126_Breast cancer,consensus independent component 2827_big,consensus independent component 106_Colorectal cancer,consensus independent component 2827_big,-0.1544558350269044
1568,consensus independent component 264_Breast cancer,consensus independent component 131_big,consensus independent component 44_Lung cancer,consensus independent component 131_big,-0.15479605275558622
2150,consensus independent component 40_Melanoma,consensus independent component 3256_big,consensus independent component 144_Brain cancer,consensus independent component 1806_big,-0.1554428341799492
2045,consensus independent component 37_Leukemia,consensus independent component 455_big,consensus independent component 38_Colorectal cancer,consensus independent component 455_big,-0.15668445828745342
1732,consensus independent component 29_Breast cancer,consensus independent component 1167_big,consensus independent component 147_Colorectal cancer,consensus independent component 1167_big,-0.15676760147490698
1933,consensus independent component 33_Leukemia,consensus independent component 336_big,consensus independent component 177_Breast cancer,consensus independent component 336_big,-0.15723120200434143
2734,consensus independent component 60_Breast cancer,consensus independent component 102_big,consensus independent component 40_Colorectal cancer,consensus independent component 102_big,-0.15775026289198646
1226,consensus independent component 198_Breast cancer,consensus independent component 2208_big,consensus independent component 116_Lung cancer,consensus independent component 2208_big,-0.15776073326975687
2879,consensus independent component 68_Colorectal cancer,consensus independent component 1334_big,consensus independent component 90_Lung cancer,consensus independent component 1334_big,-0.15838017600159976
1546,consensus independent component 25_Lung cancer,consensus independent component 701_big,consensus independent component 20_Normal,consensus independent component 1166_big,-0.158548092714499
2991,consensus independent component 73_Leukemia,consensus independent component 1214_big,consensus independent component 37_Sarcoma,consensus independent component 3561_big,-0.1590726358019371
1061,consensus independent component 179_Breast cancer,consensus independent component 1514_big,consensus independent component 51_Lung cancer,consensus independent component 1514_big,-0.15929667692921712
1205,consensus independent component 193_Breast cancer,consensus independent component 3414_big,consensus independent component 115_Lung cancer,consensus independent component 3414_big,-0.1598739097020555
2914,consensus independent component 6_Breast cancer,consensus independent component 75_big,consensus independent component 26_Lung cancer,consensus independent component 75_big,-0.16050213208205122
2776,consensus independent component 62_Lung cancer,consensus independent component 31_big,consensus independent component 42_Breast cancer,consensus independent component 31_big,-0.16120983867983874
600,consensus independent component 13_Colorectal cancer,consensus independent component 79_big,consensus independent component 51_Leukemia,consensus independent component 79_big,-0.16138110445100695
750,consensus independent component 14_Prostate cancer,consensus independent component 2210_big,consensus independent component 45_Normal,consensus independent component 1502_big,-0.16139951844067169
3018,consensus independent component 74_Renal cancer,consensus independent component 339_big,consensus independent component 37_Gastric cancer,consensus independent component 947_big,-0.16171932755639068
1880,consensus independent component 326_Breast cancer,consensus independent component 53_big,consensus independent component 151_Colorectal cancer,consensus independent component 53_big,-0.16191870180976442
1487,consensus independent component 249_Breast cancer,consensus independent component 2097_big,consensus independent component 9_Colorectal cancer,consensus independent component 777_big,-0.16217623113753943
1514,consensus independent component 252_Breast cancer,consensus independent component 637_big,consensus independent component 164_Colorectal cancer,consensus independent component 637_big,-0.16234718959590566
3361,consensus independent component 92_Lung cancer,consensus independent component 2087_big,consensus independent component 140_Breast cancer,consensus independent component 2087_big,-0.1626360570479265
2114,consensus independent component 3_Breast cancer,consensus independent component 78_big,consensus independent component 32_Lung cancer,consensus independent component 78_big,-0.16267517080945681
2069,consensus independent component 38_Colorectal cancer,consensus independent component 455_big,consensus independent component 37_Leukemia,consensus independent component 455_big,-0.16270133773519252
1895,consensus independent component 32_Leukemia,consensus independent component 3414_big,consensus independent component 193_Breast cancer,consensus independent component 3414_big,-0.1627139718562648
1263,consensus independent component 1_Normal,consensus independent component 2649_big,consensus independent component 20_Leukemia,consensus independent component 2649_big,-0.16309796669465348
2557,consensus independent component 54_Leukemia,consensus independent component 122_big,consensus independent component 38_Multiple myeloma,consensus independent component 122_big,-0.16358359602799233
1433,consensus independent component 237_Breast cancer,consensus independent component 1150_big,consensus independent component 48_Lung cancer,consensus independent component 1150_big,-0.16374999419290526
2231,consensus independent component 43_Leukemia,consensus independent component 469_big,consensus independent component 119_Lymphoma,consensus independent component 469_big,-0.1641951009570755
1022,consensus independent component 174_Colorectal cancer,consensus independent component 343_big,consensus independent component 163_Gastric cancer,consensus independent component 20_big,-0.16476414184147758
508,consensus independent component 133_Breast cancer,consensus independent component 360_big,consensus independent component 74_Lung cancer,consensus independent component 360_big,-0.16508055443723968
