,Small Component,Big Component,Small2 Component,Big2 Component,Score
509,consensus independent component 215_s2,consensus independent component 112_big,consensus independent component 264_s4,consensus independent component 54_big,0.005269361233942921
140,consensus independent component 132_s1,consensus independent component 128_big,consensus independent component 282_s4,consensus independent component 140_big,0.004998257416956919
1164,consensus independent component 40_s3,consensus independent component 64_big,consensus independent component 12_s4,consensus independent component 163_big,0.004430513867411674
885,consensus independent component 2_s2,consensus independent component 162_big,consensus independent component 248_s1,consensus independent component 23_big,0.003952004679899229
676,consensus independent component 253_s1,consensus independent component 41_big,consensus independent component 307_s2,consensus independent component 41_big,0.0038318314038069956
669,consensus independent component 251_s2,consensus independent component 94_big,consensus independent component 143_s4,consensus independent component 126_big,0.0037559440090503965
1257,consensus independent component 61_s4,consensus independent component 90_big,consensus independent component 50_s1,consensus independent component 74_big,0.003693584555770041
1122,consensus independent component 353_s4,consensus independent component 148_big,consensus independent component 265_s2,consensus independent component 148_big,0.0034538273045214424
724,consensus independent component 264_s1,consensus independent component 36_big,consensus independent component 98_s2,consensus independent component 64_big,0.0033777281077199683
212,consensus independent component 149_s1,consensus independent component 28_big,consensus independent component 204_s4,consensus independent component 131_big,0.0030972616538341158
866,consensus independent component 296_s3,consensus independent component 30_big,consensus independent component 140_s4,consensus independent component 30_big,0.0030438945367408377
1173,consensus independent component 42_s4,consensus independent component 72_big,consensus independent component 25_s1,consensus independent component 72_big,0.002636876870334648
931,consensus independent component 30_s4,consensus independent component 43_big,consensus independent component 69_s2,consensus independent component 150_big,0.002582461148035342
918,consensus independent component 307_s3,consensus independent component 23_big,consensus independent component 107_s1,consensus independent component 23_big,0.002453781532991861
817,consensus independent component 285_s2,consensus independent component 121_big,consensus independent component 67_s1,consensus independent component 44_big,0.0022183072699885065
1095,consensus independent component 347_s4,consensus independent component 118_big,consensus independent component 314_s2,consensus independent component 118_big,0.0020038119609108174
847,consensus independent component 291_s4,consensus independent component 139_big,consensus independent component 46_s3,consensus independent component 31_big,0.0019414968203439464
92,consensus independent component 121_s1,consensus independent component 97_big,consensus independent component 230_s3,consensus independent component 55_big,0.0018100950114821601
590,consensus independent component 233_s3,consensus independent component 67_big,consensus independent component 139_s2,consensus independent component 67_big,0.001779670350020357
1012,consensus independent component 329_s1,consensus independent component 118_big,consensus independent component 180_s3,consensus independent component 53_big,0.0015820839157401068
508,consensus independent component 215_s1,consensus independent component 54_big,consensus independent component 139_s3,consensus independent component 163_big,0.001505318372678116
1105,consensus independent component 34_s2,consensus independent component 138_big,consensus independent component 189_s3,consensus independent component 138_big,0.0011513867434126412
1265,consensus independent component 63_s4,consensus independent component 110_big,consensus independent component 226_s3,consensus independent component 83_big,0.0011314589671365116
764,consensus independent component 273_s1,consensus independent component 122_big,consensus independent component 310_s3,consensus independent component 168_big,0.0005218006055272006
1111,consensus independent component 350_s4,consensus independent component 39_big,consensus independent component 330_s1,consensus independent component 168_big,0.00021262866178840822
840,consensus independent component 290_s1,consensus independent component 131_big,consensus independent component 12_s3,consensus independent component 6_big,-0.00012145398253982087
1350,consensus independent component 83_s1,consensus independent component 14_big,consensus independent component 263_s3,consensus independent component 14_big,-0.00017013573601631915
493,consensus independent component 211_s2,consensus independent component 83_big,consensus independent component 144_s4,consensus independent component 114_big,-0.0003471843324125562
947,consensus independent component 313_s4,consensus independent component 129_big,consensus independent component 349_s3,consensus independent component 151_big,-0.0005575811642833384
397,consensus independent component 190_s2,consensus independent component 60_big,consensus independent component 231_s4,consensus independent component 80_big,-0.0007234058515458441
106,consensus independent component 124_s3,consensus independent component 31_big,consensus independent component 14_s2,consensus independent component 97_big,-0.0007428106953092234
804,consensus independent component 282_s1,consensus independent component 96_big,consensus independent component 342_s2,consensus independent component 150_big,-0.0010161182794970192
1226,consensus independent component 55_s1,consensus independent component 91_big,consensus independent component 127_s3,consensus independent component 91_big,-0.0011175116386042683
706,consensus independent component 25_s3,consensus independent component 104_big,consensus independent component 268_s1,consensus independent component 157_big,-0.0014448504857114686
1070,consensus independent component 341_s3,consensus independent component 141_big,consensus independent component 118_s2,consensus independent component 141_big,-0.001523206977788516
588,consensus independent component 233_s1,consensus independent component 138_big,consensus independent component 176_s4,consensus independent component 138_big,-0.0017802672134371034
682,consensus independent component 254_s3,consensus independent component 80_big,consensus independent component 356_s4,consensus independent component 83_big,-0.0017858122773901364
1283,consensus independent component 68_s2,consensus independent component 111_big,consensus independent component 117_s4,consensus independent component 111_big,-0.0021889702879637207
134,consensus independent component 130_s3,consensus independent component 8_big,consensus independent component 22_s4,consensus independent component 8_big,-0.002264830385312222
1139,consensus independent component 362_s4,consensus independent component 160_big,consensus independent component 315_s2,consensus independent component 136_big,-0.0024096561756338786
806,consensus independent component 282_s3,consensus independent component 38_big,consensus independent component 255_s1,consensus independent component 38_big,-0.002546948086180667
558,consensus independent component 226_s3,consensus independent component 83_big,consensus independent component 302_s2,consensus independent component 83_big,-0.002937579910779864
129,consensus independent component 12_s2,consensus independent component 56_big,consensus independent component 108_s1,consensus independent component 56_big,-0.0029489454548281557
813,consensus independent component 284_s2,consensus independent component 39_big,consensus independent component 320_s4,consensus independent component 43_big,-0.003018480021069414
372,consensus independent component 185_s1,consensus independent component 84_big,consensus independent component 19_s4,consensus independent component 102_big,-0.0031603958069332527
1359,consensus independent component 85_s2,consensus independent component 1_big,consensus independent component 17_s4,consensus independent component 138_big,-0.003257825954086746
32,consensus independent component 108_s1,consensus independent component 56_big,consensus independent component 271_s3,consensus independent component 56_big,-0.003258988009138597
835,consensus independent component 289_s4,consensus independent component 4_big,consensus independent component 304_s1,consensus independent component 49_big,-0.003339333338529593
1282,consensus independent component 68_s1,consensus independent component 170_big,consensus independent component 160_s2,consensus independent component 170_big,-0.0036237621619943094
607,consensus independent component 237_s4,consensus independent component 7_big,consensus independent component 264_s3,consensus independent component 7_big,-0.003707411538894756
887,consensus independent component 2_s4,consensus independent component 146_big,consensus independent component 310_s3,consensus independent component 168_big,-0.004385769237468459
144,consensus independent component 133_s1,consensus independent component 39_big,consensus independent component 101_s4,consensus independent component 150_big,-0.004492909324363484
502,consensus independent component 213_s3,consensus independent component 110_big,consensus independent component 95_s2,consensus independent component 122_big,-0.004567130555834686
76,consensus independent component 118_s1,consensus independent component 136_big,consensus independent component 247_s4,consensus independent component 8_big,-0.004900248090597761
518,consensus independent component 217_s3,consensus independent component 76_big,consensus independent component 222_s2,consensus independent component 76_big,-0.005299006857797939
371,consensus independent component 184_s4,consensus independent component 14_big,consensus independent component 263_s3,consensus independent component 14_big,-0.005364768162214872
708,consensus independent component 260_s1,consensus independent component 150_big,consensus independent component 281_s2,consensus independent component 150_big,-0.006066754901049631
857,consensus independent component 294_s2,consensus independent component 134_big,consensus independent component 252_s3,consensus independent component 162_big,-0.0063949205205653115
1389,consensus independent component 91_s4,consensus independent component 69_big,consensus independent component 18_s2,consensus independent component 44_big,-0.006727431940816667
796,consensus independent component 280_s1,consensus independent component 102_big,consensus independent component 342_s2,consensus independent component 150_big,-0.007012848595705126
75,consensus independent component 117_s4,consensus independent component 111_big,consensus independent component 68_s2,consensus independent component 111_big,-0.007156946343246706
1057,consensus independent component 339_s2,consensus independent component 129_big,consensus independent component 260_s3,consensus independent component 129_big,-0.0072281327141193175
1317,consensus independent component 75_s4,consensus independent component 151_big,consensus independent component 314_s2,consensus independent component 118_big,-0.007571037030168218
429,consensus independent component 198_s2,consensus independent component 89_big,consensus independent component 99_s1,consensus independent component 89_big,-0.007635535703805596
1301,consensus independent component 71_s4,consensus independent component 113_big,consensus independent component 110_s1,consensus independent component 113_big,-0.007752185684667068
1407,consensus independent component 96_s2,consensus independent component 102_big,consensus independent component 331_s4,consensus independent component 30_big,-0.007815488031612292
979,consensus independent component 320_s4,consensus independent component 43_big,consensus independent component 2_s3,consensus independent component 124_big,-0.008192206416953757
406,consensus independent component 192_s3,consensus independent component 83_big,consensus independent component 13_s2,consensus independent component 103_big,-0.008634103731603407
725,consensus independent component 264_s2,consensus independent component 30_big,consensus independent component 138_s3,consensus independent component 30_big,-0.008842714685100811
327,consensus independent component 174_s4,consensus independent component 47_big,consensus independent component 35_s1,consensus independent component 3_big,-0.009094062578952511
275,consensus independent component 162_s4,consensus independent component 23_big,consensus independent component 193_s1,consensus independent component 8_big,-0.009303899901260862
1155,consensus independent component 39_s2,consensus independent component 21_big,consensus independent component 314_s1,consensus independent component 108_big,-0.009558895487495056
579,consensus independent component 230_s4,consensus independent component 129_big,consensus independent component 46_s2,consensus independent component 78_big,-0.00973232035021973
1341,consensus independent component 80_s4,consensus independent component 37_big,consensus independent component 3_s1,consensus independent component 94_big,-0.010114119409422737
882,consensus independent component 29_s3,consensus independent component 141_big,consensus independent component 54_s4,consensus independent component 141_big,-0.010376810664571745
506,consensus independent component 214_s3,consensus independent component 32_big,consensus independent component 46_s4,consensus independent component 32_big,-0.010488049000701341
1329,consensus independent component 78_s4,consensus independent component 97_big,consensus independent component 142_s3,consensus independent component 151_big,-0.01078864293265376
472,consensus independent component 207_s1,consensus independent component 121_big,consensus independent component 173_s4,consensus independent component 121_big,-0.01088532427486115
1201,consensus independent component 49_s4,consensus independent component 83_big,consensus independent component 95_s1,consensus independent component 83_big,-0.011000651664333533
542,consensus independent component 222_s3,consensus independent component 92_big,consensus independent component 127_s1,consensus independent component 92_big,-0.011018556015181535
666,consensus independent component 250_s3,consensus independent component 118_big,consensus independent component 334_s4,consensus independent component 57_big,-0.011216390145244087
865,consensus independent component 296_s2,consensus independent component 9_big,consensus independent component 234_s4,consensus independent component 123_big,-0.011369087197303465
1091,consensus independent component 346_s4,consensus independent component 139_big,consensus independent component 125_s2,consensus independent component 139_big,-0.011607409554468484
805,consensus independent component 282_s2,consensus independent component 33_big,consensus independent component 281_s1,consensus independent component 85_big,-0.011872983079925917
1144,consensus independent component 36_s3,consensus independent component 42_big,consensus independent component 252_s1,consensus independent component 45_big,-0.011895130395356848
936,consensus independent component 311_s1,consensus independent component 156_big,consensus independent component 13_s4,consensus independent component 167_big,-0.011971033480389706
1357,consensus independent component 84_s4,consensus independent component 69_big,consensus independent component 313_s1,consensus independent component 33_big,-0.01200908356019377
1114,consensus independent component 351_s3,consensus independent component 151_big,consensus independent component 98_s1,consensus independent component 36_big,-0.012224418548607938
968,consensus independent component 319_s1,consensus independent component 22_big,consensus independent component 166_s2,consensus independent component 113_big,-0.012536583709380877
31,consensus independent component 107_s4,consensus independent component 37_big,consensus independent component 170_s1,consensus independent component 72_big,-0.012845624686698684
717,consensus independent component 262_s2,consensus independent component 145_big,consensus independent component 163_s1,consensus independent component 145_big,-0.01294256543924377
38,consensus independent component 109_s3,consensus independent component 23_big,consensus independent component 15_s2,consensus independent component 23_big,-0.01294458522674441
470,consensus independent component 206_s3,consensus independent component 112_big,consensus independent component 5_s1,consensus independent component 156_big,-0.013416835978861341
320,consensus independent component 173_s1,consensus independent component 148_big,consensus independent component 315_s3,consensus independent component 75_big,-0.013642364449515915
549,consensus independent component 224_s2,consensus independent component 140_big,consensus independent component 132_s1,consensus independent component 128_big,-0.0136527639189854
576,consensus independent component 230_s1,consensus independent component 150_big,consensus independent component 342_s2,consensus independent component 150_big,-0.01376086147433185
586,consensus independent component 232_s3,consensus independent component 150_big,consensus independent component 303_s1,consensus independent component 170_big,-0.014038940276786219
1388,consensus independent component 91_s3,consensus independent component 121_big,consensus independent component 209_s1,consensus independent component 83_big,-0.014041912192426967
1262,consensus independent component 63_s1,consensus independent component 111_big,consensus independent component 117_s4,consensus independent component 111_big,-0.014380653701761226
1172,consensus independent component 42_s3,consensus independent component 18_big,consensus independent component 152_s4,consensus independent component 139_big,-0.014439737314681456
1040,consensus independent component 335_s1,consensus independent component 146_big,consensus independent component 255_s3,consensus independent component 146_big,-0.014644359782632607
46,consensus independent component 110_s3,consensus independent component 54_big,consensus independent component 166_s4,consensus independent component 54_big,-0.015119301032779586
704,consensus independent component 25_s1,consensus independent component 72_big,consensus independent component 42_s4,consensus independent component 72_big,-0.015445853283924782
924,consensus independent component 309_s1,consensus independent component 37_big,consensus independent component 90_s4,consensus independent component 153_big,-0.015527404898633579
471,consensus independent component 206_s4,consensus independent component 135_big,consensus independent component 10_s3,consensus independent component 18_big,-0.01613590469561474
861,consensus independent component 295_s2,consensus independent component 44_big,consensus independent component 254_s4,consensus independent component 13_big,-0.01621035087391895
1088,consensus independent component 346_s1,consensus independent component 83_big,consensus independent component 175_s3,consensus independent component 44_big,-0.016565323915980847
1286,consensus independent component 69_s1,consensus independent component 73_big,consensus independent component 67_s4,consensus independent component 73_big,-0.017124616141352744
475,consensus independent component 207_s4,consensus independent component 9_big,consensus independent component 336_s1,consensus independent component 48_big,-0.01722485044116656
858,consensus independent component 294_s3,consensus independent component 123_big,consensus independent component 325_s1,consensus independent component 114_big,-0.0176776473916236
615,consensus independent component 239_s4,consensus independent component 162_big,consensus independent component 252_s3,consensus independent component 162_big,-0.017920019864666736
759,consensus independent component 271_s4,consensus independent component 46_big,consensus independent component 102_s2,consensus independent component 135_big,-0.01794056019029372
91,consensus independent component 120_s4,consensus independent component 170_big,consensus independent component 160_s2,consensus independent component 170_big,-0.018300480393046492
1170,consensus independent component 42_s1,consensus independent component 150_big,consensus independent component 168_s2,consensus independent component 17_big,-0.0183853323042288
311,consensus independent component 170_s4,consensus independent component 82_big,consensus independent component 67_s2,consensus independent component 82_big,-0.01844245625098817
3,consensus independent component 100_s4,consensus independent component 153_big,consensus independent component 294_s1,consensus independent component 62_big,-0.018467105255564678
299,consensus independent component 168_s4,consensus independent component 153_big,consensus independent component 228_s2,consensus independent component 153_big,-0.018617379199983602
595,consensus independent component 234_s4,consensus independent component 123_big,consensus independent component 189_s2,consensus independent component 153_big,-0.018774556905810244
1179,consensus independent component 44_s2,consensus independent component 114_big,consensus independent component 175_s3,consensus independent component 44_big,-0.018823015581899444
1038,consensus independent component 334_s3,consensus independent component 18_big,consensus independent component 189_s2,consensus independent component 153_big,-0.01922379643417388
80,consensus independent component 119_s1,consensus independent component 57_big,consensus independent component 283_s3,consensus independent component 57_big,-0.01923400878301043
626,consensus independent component 241_s3,consensus independent component 30_big,consensus independent component 140_s4,consensus independent component 30_big,-0.019395784813012906
199,consensus independent component 145_s4,consensus independent component 44_big,consensus independent component 175_s3,consensus independent component 44_big,-0.019772201498479247
1063,consensus independent component 33_s4,consensus independent component 24_big,consensus independent component 147_s2,consensus independent component 24_big,-0.020270335891867552
1289,consensus independent component 69_s4,consensus independent component 57_big,consensus independent component 272_s2,consensus independent component 134_big,-0.0204813543819366
483,consensus independent component 209_s4,consensus independent component 155_big,consensus independent component 225_s3,consensus independent component 23_big,-0.02060960579390375
1071,consensus independent component 341_s4,consensus independent component 73_big,consensus independent component 3_s2,consensus independent component 9_big,-0.020690560182668488
1323,consensus independent component 77_s2,consensus independent component 131_big,consensus independent component 30_s3,consensus independent component 131_big,-0.02078920823186514
1364,consensus independent component 86_s3,consensus independent component 130_big,consensus independent component 41_s4,consensus independent component 130_big,-0.02122594125111621
981,consensus independent component 321_s2,consensus independent component 156_big,consensus independent component 310_s1,consensus independent component 156_big,-0.021943110225289275
1360,consensus independent component 85_s3,consensus independent component 94_big,consensus independent component 299_s2,consensus independent component 24_big,-0.022152139043654706
929,consensus independent component 30_s2,consensus independent component 76_big,consensus independent component 219_s1,consensus independent component 136_big,-0.02226811738173612
1067,consensus independent component 340_s4,consensus independent component 146_big,consensus independent component 50_s3,consensus independent component 146_big,-0.022637488473407047
896,consensus independent component 302_s1,consensus independent component 146_big,consensus independent component 60_s4,consensus independent component 81_big,-0.02280701469541324
1008,consensus independent component 328_s1,consensus independent component 38_big,consensus independent component 194_s2,consensus independent component 53_big,-0.023040752983277887
986,consensus independent component 322_s3,consensus independent component 164_big,consensus independent component 288_s2,consensus independent component 45_big,-0.02304525697011836
78,consensus independent component 118_s3,consensus independent component 146_big,consensus independent component 8_s1,consensus independent component 33_big,-0.02389110085427619
904,consensus independent component 304_s1,consensus independent component 49_big,consensus independent component 289_s4,consensus independent component 4_big,-0.024441273736196326
1033,consensus independent component 333_s2,consensus independent component 162_big,consensus independent component 252_s3,consensus independent component 162_big,-0.024733861715543037
1022,consensus independent component 330_s3,consensus independent component 27_big,consensus independent component 208_s2,consensus independent component 163_big,-0.024765762275818892
859,consensus independent component 294_s4,consensus independent component 94_big,consensus independent component 171_s1,consensus independent component 168_big,-0.025155611110076637
104,consensus independent component 124_s1,consensus independent component 150_big,consensus independent component 218_s3,consensus independent component 150_big,-0.025257786232389168
297,consensus independent component 168_s2,consensus independent component 17_big,consensus independent component 307_s1,consensus independent component 72_big,-0.026532426547048515
30,consensus independent component 107_s3,consensus independent component 24_big,consensus independent component 11_s4,consensus independent component 24_big,-0.02674717138739169
690,consensus independent component 256_s3,consensus independent component 168_big,consensus independent component 301_s4,consensus independent component 170_big,-0.027000947326717817
644,consensus independent component 246_s1,consensus independent component 126_big,consensus independent component 285_s4,consensus independent component 166_big,-0.028420596939006768
1419,consensus independent component 99_s2,consensus independent component 1_big,consensus independent component 73_s3,consensus independent component 1_big,-0.028712239663941652
405,consensus independent component 192_s2,consensus independent component 162_big,consensus independent component 308_s3,consensus independent component 167_big,-0.02896082089166188
203,consensus independent component 146_s4,consensus independent component 148_big,consensus independent component 43_s3,consensus independent component 148_big,-0.029350114046421794
226,consensus independent component 151_s3,consensus independent component 145_big,consensus independent component 262_s2,consensus independent component 145_big,-0.02947581304935276
194,consensus independent component 144_s3,consensus independent component 137_big,consensus independent component 146_s2,consensus independent component 137_big,-0.029592899998024225
417,consensus independent component 195_s2,consensus independent component 50_big,consensus independent component 5_s4,consensus independent component 50_big,-0.02978284154254185
1425,consensus independent component 9_s4,consensus independent component 122_big,consensus independent component 3_s2,consensus independent component 9_big,-0.029787970941877503
23,consensus independent component 105_s4,consensus independent component 131_big,consensus independent component 146_s1,consensus independent component 131_big,-0.029793143723827242
1420,consensus independent component 99_s3,consensus independent component 111_big,consensus independent component 68_s2,consensus independent component 111_big,-0.029953386981119268
128,consensus independent component 12_s1,consensus independent component 103_big,consensus independent component 60_s4,consensus independent component 81_big,-0.029991451564054278
965,consensus independent component 318_s2,consensus independent component 76_big,consensus independent component 316_s3,consensus independent component 78_big,-0.029998049553767794
6,consensus independent component 101_s3,consensus independent component 135_big,consensus independent component 216_s1,consensus independent component 135_big,-0.03005756397353765
291,consensus independent component 166_s4,consensus independent component 54_big,consensus independent component 104_s1,consensus independent component 54_big,-0.030092521262880534
1050,consensus independent component 337_s3,consensus independent component 162_big,consensus independent component 129_s2,consensus independent component 118_big,-0.030549659514647803
391,consensus independent component 189_s4,consensus independent component 144_big,consensus independent component 191_s2,consensus independent component 6_big,-0.031445558134855445
137,consensus independent component 131_s2,consensus independent component 97_big,consensus independent component 37_s1,consensus independent component 97_big,-0.03156498136035968
157,consensus independent component 136_s2,consensus independent component 146_big,consensus independent component 2_s4,consensus independent component 146_big,-0.0315766235672192
831,consensus independent component 288_s4,consensus independent component 167_big,consensus independent component 308_s3,consensus independent component 167_big,-0.03227386136794835
907,consensus independent component 304_s4,consensus independent component 36_big,consensus independent component 147_s1,consensus independent component 46_big,-0.03242586578711365
642,consensus independent component 245_s3,consensus independent component 83_big,consensus independent component 302_s2,consensus independent component 83_big,-0.03248099840746413
303,consensus independent component 169_s4,consensus independent component 150_big,consensus independent component 124_s1,consensus independent component 150_big,-0.033003000474676136
412,consensus independent component 194_s1,consensus independent component 99_big,consensus independent component 212_s2,consensus independent component 78_big,-0.033335894412909114
330,consensus independent component 175_s3,consensus independent component 44_big,consensus independent component 67_s1,consensus independent component 44_big,-0.033358200590198894
1261,consensus independent component 62_s4,consensus independent component 141_big,consensus independent component 245_s2,consensus independent component 141_big,-0.03335912484703432
1045,consensus independent component 336_s2,consensus independent component 141_big,consensus independent component 345_s4,consensus independent component 167_big,-0.03342567602569246
116,consensus independent component 127_s1,consensus independent component 92_big,consensus independent component 222_s3,consensus independent component 92_big,-0.03366773785203325
1230,consensus independent component 56_s1,consensus independent component 1_big,consensus independent component 99_s2,consensus independent component 1_big,-0.03373123707673198
890,consensus independent component 300_s3,consensus independent component 164_big,consensus independent component 72_s1,consensus independent component 19_big,-0.03378173840167148
1219,consensus independent component 53_s2,consensus independent component 44_big,consensus independent component 171_s1,consensus independent component 168_big,-0.033885141289558496
426,consensus independent component 197_s3,consensus independent component 118_big,consensus independent component 75_s2,consensus independent component 139_big,-0.03390267756910405
1189,consensus independent component 46_s4,consensus independent component 32_big,consensus independent component 1_s2,consensus independent component 32_big,-0.034260422599936
547,consensus independent component 223_s4,consensus independent component 43_big,consensus independent component 164_s1,consensus independent component 68_big,-0.03469992115610265
1004,consensus independent component 327_s1,consensus independent component 113_big,consensus independent component 120_s2,consensus independent component 113_big,-0.03481610697526072
743,consensus independent component 268_s4,consensus independent component 45_big,consensus independent component 270_s1,consensus independent component 45_big,-0.034861959430403155
132,consensus independent component 130_s1,consensus independent component 113_big,consensus independent component 83_s3,consensus independent component 113_big,-0.03496276973663427
819,consensus independent component 285_s4,consensus independent component 166_big,consensus independent component 307_s1,consensus independent component 72_big,-0.035724458045944624
355,consensus independent component 180_s4,consensus independent component 94_big,consensus independent component 235_s1,consensus independent component 30_big,-0.03608458031248496
300,consensus independent component 169_s1,consensus independent component 23_big,consensus independent component 37_s3,consensus independent component 23_big,-0.03613800206007503
860,consensus independent component 295_s1,consensus independent component 114_big,consensus independent component 247_s3,consensus independent component 53_big,-0.0362091888408787
807,consensus independent component 282_s4,consensus independent component 140_big,consensus independent component 132_s1,consensus independent component 128_big,-0.036325481390427905
1390,consensus independent component 92_s1,consensus independent component 50_big,consensus independent component 5_s4,consensus independent component 50_big,-0.036633984951102705
1382,consensus independent component 90_s1,consensus independent component 44_big,consensus independent component 217_s4,consensus independent component 93_big,-0.03670340985716103
350,consensus independent component 17_s3,consensus independent component 144_big,consensus independent component 36_s4,consensus independent component 32_big,-0.03703377434038077
1221,consensus independent component 53_s4,consensus independent component 89_big,consensus independent component 198_s2,consensus independent component 89_big,-0.03706517506329143
632,consensus independent component 243_s1,consensus independent component 107_big,consensus independent component 310_s3,consensus independent component 168_big,-0.03707997063816135
279,consensus independent component 163_s4,consensus independent component 83_big,consensus independent component 95_s1,consensus independent component 83_big,-0.03712839817194713
478,consensus independent component 208_s3,consensus independent component 19_big,consensus independent component 356_s4,consensus independent component 83_big,-0.03715156609113257
640,consensus independent component 245_s1,consensus independent component 30_big,consensus independent component 309_s3,consensus independent component 30_big,-0.03749863350845556
369,consensus independent component 184_s2,consensus independent component 104_big,consensus independent component 331_s4,consensus independent component 30_big,-0.03782705364415534
531,consensus independent component 21_s4,consensus independent component 48_big,consensus independent component 177_s1,consensus independent component 48_big,-0.03801869471033692
862,consensus independent component 295_s3,consensus independent component 76_big,consensus independent component 128_s1,consensus independent component 24_big,-0.0380479399894115
414,consensus independent component 194_s3,consensus independent component 77_big,consensus independent component 214_s4,consensus independent component 35_big,-0.038439817857121306
1392,consensus independent component 92_s3,consensus independent component 154_big,consensus independent component 88_s2,consensus independent component 154_big,-0.038706648620449924
1100,consensus independent component 349_s1,consensus independent component 134_big,consensus independent component 252_s3,consensus independent component 162_big,-0.03883163973339743
200,consensus independent component 146_s1,consensus independent component 131_big,consensus independent component 105_s4,consensus independent component 131_big,-0.038948591914234054
457,consensus independent component 203_s2,consensus independent component 163_big,consensus independent component 106_s1,consensus independent component 138_big,-0.039290845621739595
155,consensus independent component 135_s4,consensus independent component 145_big,consensus independent component 163_s1,consensus independent component 145_big,-0.03945301407465984
603,consensus independent component 236_s4,consensus independent component 9_big,consensus independent component 329_s1,consensus independent component 118_big,-0.04001085519415304
362,consensus independent component 182_s3,consensus independent component 89_big,consensus independent component 198_s2,consensus independent component 89_big,-0.04008967144266429
1332,consensus independent component 79_s3,consensus independent component 17_big,consensus independent component 42_s2,consensus independent component 134_big,-0.04036264544030374
594,consensus independent component 234_s3,consensus independent component 73_big,consensus independent component 80_s4,consensus independent component 37_big,-0.040480234779851285
1308,consensus independent component 73_s3,consensus independent component 1_big,consensus independent component 99_s2,consensus independent component 1_big,-0.040941372684147326
670,consensus independent component 251_s3,consensus independent component 166_big,consensus independent component 268_s4,consensus independent component 45_big,-0.041377618203406824
973,consensus independent component 31_s2,consensus independent component 44_big,consensus independent component 98_s4,consensus independent component 44_big,-0.04141676840958691
992,consensus independent component 324_s1,consensus independent component 69_big,consensus independent component 5_s2,consensus independent component 1_big,-0.042301002750222166
838,consensus independent component 28_s3,consensus independent component 104_big,consensus independent component 273_s2,consensus independent component 108_big,-0.042390902463076835
233,consensus independent component 153_s2,consensus independent component 99_big,consensus independent component 229_s3,consensus independent component 99_big,-0.043089855046076875
21,consensus independent component 105_s2,consensus independent component 113_big,consensus independent component 83_s3,consensus independent component 113_big,-0.04321128241894995
673,consensus independent component 252_s2,consensus independent component 78_big,consensus independent component 96_s1,consensus independent component 78_big,-0.043279224023925755
636,consensus independent component 244_s1,consensus independent component 91_big,consensus independent component 127_s3,consensus independent component 91_big,-0.043556012875947014
1126,consensus independent component 355_s4,consensus independent component 82_big,consensus independent component 145_s1,consensus independent component 144_big,-0.04452605279966934
1400,consensus independent component 94_s3,consensus independent component 64_big,consensus independent component 82_s4,consensus independent component 13_big,-0.04459154671647486
55,consensus independent component 112_s4,consensus independent component 148_big,consensus independent component 158_s1,consensus independent component 53_big,-0.04459701166461355
122,consensus independent component 128_s3,consensus independent component 140_big,consensus independent component 282_s4,consensus independent component 140_big,-0.044900716235076854
1278,consensus independent component 67_s1,consensus independent component 44_big,consensus independent component 175_s3,consensus independent component 44_big,-0.045033826488762085
34,consensus independent component 108_s3,consensus independent component 70_big,consensus independent component 67_s4,consensus independent component 73_big,-0.0455613742311502
1204,consensus independent component 4_s3,consensus independent component 15_big,consensus independent component 35_s4,consensus independent component 15_big,-0.0458308397889986
143,consensus independent component 132_s4,consensus independent component 154_big,consensus independent component 88_s2,consensus independent component 154_big,-0.0460998882904482
1145,consensus independent component 36_s4,consensus independent component 32_big,consensus independent component 2_s1,consensus independent component 32_big,-0.046536965945536496
868,consensus independent component 297_s1,consensus independent component 141_big,consensus independent component 288_s3,consensus independent component 167_big,-0.04655227790879757
1136,consensus independent component 35_s4,consensus independent component 15_big,consensus independent component 4_s3,consensus independent component 15_big,-0.04669010303838084
631,consensus independent component 242_s4,consensus independent component 170_big,consensus independent component 58_s3,consensus independent component 2_big,-0.047499561588312825
373,consensus independent component 185_s2,consensus independent component 10_big,consensus independent component 190_s4,consensus independent component 7_big,-0.04765833872938183
306,consensus independent component 16_s3,consensus independent component 50_big,consensus independent component 5_s4,consensus independent component 50_big,-0.04774721404472926
800,consensus independent component 281_s1,consensus independent component 85_big,consensus independent component 267_s2,consensus independent component 168_big,-0.048734378344269455
1371,consensus independent component 88_s2,consensus independent component 154_big,consensus independent component 132_s4,consensus independent component 154_big,-0.04880220591742723
693,consensus independent component 257_s2,consensus independent component 73_big,consensus independent component 137_s3,consensus independent component 103_big,-0.04930350591650004
1395,consensus independent component 93_s2,consensus independent component 144_big,consensus independent component 80_s4,consensus independent component 37_big,-0.05100418811693615
40,consensus independent component 10_s1,consensus independent component 79_big,consensus independent component 122_s2,consensus independent component 79_big,-0.051016220831461734
195,consensus independent component 144_s4,consensus independent component 114_big,consensus independent component 67_s1,consensus independent component 44_big,-0.051265252531060845
560,consensus independent component 227_s1,consensus independent component 162_big,consensus independent component 261_s2,consensus independent component 162_big,-0.051541610956276074
280,consensus independent component 164_s1,consensus independent component 68_big,consensus independent component 150_s2,consensus independent component 68_big,-0.05174637328557952
1054,consensus independent component 338_s3,consensus independent component 6_big,consensus independent component 183_s4,consensus independent component 163_big,-0.05226631685016542
