gene_set_name	in_manual_selection	in_immune_terms	is_immune_process
GOBP_ATP_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	FALSE	FALSE	FALSE
GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	FALSE	FALSE	FALSE
GOBP_ATP_TRANSPORT	FALSE	FALSE	FALSE
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	FALSE	FALSE	FALSE
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	FALSE	FALSE	FALSE
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_ATRIAL_SEPTUM_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_ATRIOVENTRICULAR_CANAL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_ATRIOVENTRICULAR_VALVE_FORMATION	FALSE	FALSE	FALSE
GOBP_ATTACHMENT_OF_GPI_ANCHOR_TO_PROTEIN	FALSE	FALSE	FALSE
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	FALSE	FALSE	FALSE
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	FALSE	FALSE	FALSE
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_AUDITORY_RECEPTOR_CELL_FATE_COMMITMENT	FALSE	FALSE	FALSE
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_AUTOCRINE_SIGNALING	FALSE	FALSE	FALSE
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_AUTOPHAGIC_CELL_DEATH	FALSE	FALSE	FALSE
GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION	FALSE	FALSE	FALSE
GOBP_AUTOPHAGOSOME_MATURATION	FALSE	FALSE	FALSE
GOBP_AUTOPHAGOSOME_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_AUTOPHAGY_OF_MITOCHONDRION	FALSE	FALSE	FALSE
GOBP_AUTOPHAGY_OF_NUCLEUS	FALSE	FALSE	FALSE
GOBP_AUTOPHAGY_OF_PEROXISOME	FALSE	FALSE	FALSE
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION	FALSE	FALSE	FALSE
GOBP_AXIAL_MESODERM_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_AXIS_ELONGATION	FALSE	FALSE	FALSE
GOBP_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	FALSE	FALSE	FALSE
GOBP_AXIS_SPECIFICATION	FALSE	FALSE	FALSE
GOBP_AXO_DENDRITIC_PROTEIN_TRANSPORT	FALSE	FALSE	FALSE
GOBP_AXO_DENDRITIC_TRANSPORT	FALSE	FALSE	FALSE
GOBP_AXON_CHOICE_POINT_RECOGNITION	FALSE	FALSE	FALSE
GOBP_AXON_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	FALSE	FALSE	FALSE
GOBP_AXON_EXTENSION	FALSE	FALSE	FALSE
GOBP_AXON_MIDLINE_CHOICE_POINT_RECOGNITION	FALSE	FALSE	FALSE
GOBP_AXONAL_FASCICULATION	FALSE	FALSE	FALSE
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	FALSE	FALSE	FALSE
GOBP_AXONEMAL_CENTRAL_APPARATUS_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_AXONEME_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION	FALSE	FALSE	FALSE
GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_B_1_B_CELL_DIFFERENTIATION	FALSE	TRUE	TRUE
GOBP_B_CELL_ACTIVATION	TRUE	TRUE	TRUE
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	TRUE	TRUE	TRUE
GOBP_B_CELL_APOPTOTIC_PROCESS	FALSE	TRUE	TRUE
GOBP_B_CELL_CHEMOTAXIS	FALSE	TRUE	TRUE
GOBP_B_CELL_DIFFERENTIATION	TRUE	TRUE	TRUE
GOBP_B_CELL_HOMEOSTASIS	TRUE	TRUE	TRUE
GOBP_B_CELL_LINEAGE_COMMITMENT	FALSE	TRUE	TRUE
GOBP_B_CELL_MEDIATED_IMMUNITY	TRUE	TRUE	TRUE
GOBP_B_CELL_PROLIFERATION	TRUE	TRUE	TRUE
GOBP_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE	FALSE	TRUE	TRUE
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	TRUE	TRUE	TRUE
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	FALSE	FALSE	FALSE
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	FALSE	FALSE	FALSE
GOBP_BASE_EXCISION_REPAIR	FALSE	FALSE	FALSE
GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	FALSE	FALSE	FALSE
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING	FALSE	FALSE	FALSE
GOBP_BASEMENT_MEMBRANE_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_BASIC_AMINO_ACID_TRANSPORT	FALSE	FALSE	FALSE
GOBP_BEHAVIOR	FALSE	FALSE	FALSE
GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE	FALSE	FALSE	FALSE
GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL	FALSE	FALSE	FALSE
GOBP_BEHAVIORAL_RESPONSE_TO_NICOTINE	FALSE	FALSE	FALSE
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN	FALSE	FALSE	FALSE
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_BETA_CATENIN_DESTRUCTION_COMPLEX_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_BETA_CATENIN_DESTRUCTION_COMPLEX_DISASSEMBLY	FALSE	FALSE	FALSE
GOBP_BETA_CATENIN_TCF_COMPLEX_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_BICARBONATE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	FALSE	FALSE	FALSE
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_BILE_ACID_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_BILE_ACID_SECRETION	FALSE	FALSE	FALSE
GOBP_BILE_ACID_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	FALSE	FALSE	FALSE
GOBP_BIOLOGICAL_ADHESION	FALSE	FALSE	FALSE
GOBP_BIOLOGICAL_PHASE	FALSE	FALSE	FALSE
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	FALSE	FALSE	FALSE
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	FALSE	FALSE	FALSE
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	FALSE	FALSE	FALSE
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	FALSE	FALSE	FALSE
GOBP_BIOMINERALIZATION	FALSE	FALSE	FALSE
GOBP_BIOTIN_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_BLASTOCYST_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_BLASTOCYST_FORMATION	FALSE	FALSE	FALSE
GOBP_BLASTOCYST_GROWTH	FALSE	FALSE	FALSE
GOBP_BLASTODERM_SEGMENTATION	FALSE	FALSE	FALSE
GOBP_BLEB_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_BLOOD_COAGULATION_INTRINSIC_PATHWAY	FALSE	FALSE	FALSE
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	FALSE	FALSE	FALSE
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	FALSE	FALSE	FALSE
GOBP_BLOOD_VESSEL_MATURATION	FALSE	FALSE	FALSE
GOBP_BLOOD_VESSEL_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BLOOD_VESSEL_REMODELING	FALSE	FALSE	FALSE
GOBP_BMP_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_BODY_FLUID_SECRETION	FALSE	FALSE	FALSE
GOBP_BODY_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BONE_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_BONE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_BONE_GROWTH	FALSE	FALSE	FALSE
GOBP_BONE_MARROW_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_BONE_MATURATION	FALSE	FALSE	FALSE
GOBP_BONE_MINERALIZATION	FALSE	FALSE	FALSE
GOBP_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION	FALSE	FALSE	FALSE
GOBP_BONE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BONE_REMODELING	FALSE	FALSE	FALSE
GOBP_BONE_RESORPTION	FALSE	FALSE	FALSE
GOBP_BONE_TRABECULA_FORMATION	FALSE	FALSE	FALSE
GOBP_BONE_TRABECULA_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BOX_C_D_SNORNP_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_BRADYKININ_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_BRAIN_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BRAINSTEM_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM	FALSE	FALSE	FALSE
GOBP_BRANCHED_CHAIN_AMINO_ACID_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT	FALSE	FALSE	FALSE
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	FALSE	FALSE	FALSE
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	FALSE	FALSE	FALSE
GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE	FALSE	FALSE	FALSE
GOBP_BRONCHIOLE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_BRONCHUS_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_BRUSH_BORDER_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING	FALSE	FALSE	FALSE
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	FALSE	FALSE	FALSE
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING	FALSE	FALSE	FALSE
GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_C4_DICARBOXYLATE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	FALSE	FALSE	FALSE
GOBP_C_TERMINAL_PROTEIN_DEGLUTAMYLATION	FALSE	FALSE	FALSE
GOBP_C_TERMINAL_PROTEIN_LIPIDATION	FALSE	FALSE	FALSE
GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CALCINEURIN_MEDIATED_SIGNALING	FALSE	FALSE	FALSE
GOBP_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING	FALSE	FALSE	FALSE
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	FALSE	FALSE	FALSE
GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION	FALSE	FALSE	FALSE
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_EXPORT	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_IMPORT	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_IMPORT_INTO_CYTOSOL	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	FALSE	FALSE	FALSE
GOBP_CALCIUM_MEDIATED_SIGNALING	FALSE	FALSE	FALSE
GOBP_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE	FALSE	FALSE	FALSE
GOBP_CALMODULIN_DEPENDENT_KINASE_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_CAMERA_TYPE_EYE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_CAMP_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CAMP_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CAMP_MEDIATED_SIGNALING	FALSE	FALSE	FALSE
GOBP_CAMP_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CANNABINOID_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT	FALSE	FALSE	FALSE
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_REGULATION_OF_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_HOMEOSTASIS	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_IMPORT_ACROSS_PLASMA_MEMBRANE	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_MEDIATED_SIGNALING	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_PHOSPHORYLATION	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CARBOHYDRATE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION	FALSE	FALSE	FALSE
GOBP_CARBON_DIOXIDE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CARBOXYLIC_ACID_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_ATRIUM_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARDIAC_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_CELL_FATE_COMMITMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_CHAMBER_FORMATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARDIAC_CONDUCTION	FALSE	FALSE	FALSE
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	FALSE	FALSE	FALSE
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_CONTRACTION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_FIBER_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_MYOBLAST_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARDIAC_MUSCLE_TISSUE_REGENERATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARDIAC_VENTRICLE_FORMATION	FALSE	FALSE	FALSE
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARDIOBLAST_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_CARDIOBLAST_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_CARDIOCYTE_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_CARDIOLIPIN_ACYL_CHAIN_REMODELING	FALSE	FALSE	FALSE
GOBP_CARDIOLIPIN_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARDIOLIPIN_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARNITINE_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARNITINE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CARNITINE_SHUTTLE	FALSE	FALSE	FALSE
GOBP_CARNITINE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CARTILAGE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CARTILAGE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CATECHOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CATECHOLAMINE_SECRETION	FALSE	FALSE	FALSE
GOBP_CATECHOLAMINE_UPTAKE	FALSE	FALSE	FALSE
GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	FALSE	FALSE	FALSE
GOBP_CATION_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CATION_TRANSPORT	FALSE	FALSE	FALSE
GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS	FALSE	FALSE	FALSE
GOBP_CD40_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	TRUE	TRUE	TRUE
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	FALSE	TRUE	TRUE
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	FALSE	TRUE	TRUE
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	FALSE	TRUE	TRUE
GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	FALSE	TRUE	TRUE
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	TRUE	TRUE	TRUE
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	FALSE	TRUE	TRUE
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	FALSE	TRUE	TRUE
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	FALSE	TRUE	TRUE
GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	FALSE	FALSE	FALSE
GOBP_CDP_CHOLINE_PATHWAY	FALSE	FALSE	FALSE
GOBP_CDP_DIACYLGLYCEROL_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_CELL_ACTIVATION	FALSE	FALSE	FALSE
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	TRUE	TRUE	TRUE
GOBP_CELL_ADHESION_INVOLVED_IN_HEART_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	TRUE	TRUE	TRUE
GOBP_CELL_ADHESION_MOLECULE_PRODUCTION	FALSE	FALSE	FALSE
GOBP_CELL_AGGREGATION	FALSE	FALSE	FALSE
GOBP_CELL_AGING	FALSE	FALSE	FALSE
GOBP_CELL_CELL_ADHESION	FALSE	FALSE	FALSE
GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION	FALSE	FALSE	FALSE
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	FALSE	FALSE	FALSE
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	FALSE	TRUE	TRUE
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	FALSE	FALSE	FALSE
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	FALSE	FALSE	FALSE
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_CELL_CELL_RECOGNITION	TRUE	TRUE	TRUE
GOBP_CELL_CELL_SIGNALING	FALSE	FALSE	FALSE
GOBP_CELL_CELL_SIGNALING_BY_WNT	FALSE	FALSE	FALSE
