,Small Component,Big Component,Small2 Component,Big2 Component,Score
152,consensus independent component 136_s2,consensus independent component 12_big,consensus independent component 71_s4,consensus independent component 12_big,-0.2054388803205084
221,consensus independent component 161_s2,consensus independent component 59_big,consensus independent component 100_s4,consensus independent component 59_big,-0.20560244680381234
372,consensus independent component 31_s2,consensus independent component 70_big,consensus independent component 42_s4,consensus independent component 70_big,-0.20776815893136624
536,consensus independent component 69_s2,consensus independent component 105_big,consensus independent component 144_s4,consensus independent component 105_big,-0.2090430444992974
612,consensus independent component 86_s2,consensus independent component 98_big,consensus independent component 114_s4,consensus independent component 98_big,-0.21182288093037732
492,consensus independent component 59_s2,consensus independent component 10_big,consensus independent component 4_s4,consensus independent component 10_big,-0.2123728293923449
78,consensus independent component 118_s3,consensus independent component 54_big,consensus independent component 155_s4,consensus independent component 42_big,-0.2125800171980432
383,consensus independent component 34_s1,consensus independent component 23_big,consensus independent component 45_s2,consensus independent component 97_big,-0.21383636943013867
8,consensus independent component 102_s1,consensus independent component 147_big,consensus independent component 49_s2,consensus independent component 101_big,-0.22010908077920788
17,consensus independent component 104_s2,consensus independent component 11_big,consensus independent component 67_s4,consensus independent component 11_big,-0.22097255263718135
531,consensus independent component 68_s1,consensus independent component 133_big,consensus independent component 37_s2,consensus independent component 145_big,-0.22106128996786
281,consensus independent component 187_s2,consensus independent component 85_big,consensus independent component 142_s4,consensus independent component 85_big,-0.22144149615377176
379,consensus independent component 33_s1,consensus independent component 78_big,consensus independent component 116_s4,consensus independent component 78_big,-0.22413477518831326
387,consensus independent component 35_s1,consensus independent component 68_big,consensus independent component 53_s2,consensus independent component 68_big,-0.22561857826106468
618,consensus independent component 87_s4,consensus independent component 45_big,consensus independent component 65_s2,consensus independent component 45_big,-0.22621937772792622
181,consensus independent component 145_s2,consensus independent component 43_big,consensus independent component 92_s4,consensus independent component 43_big,-0.22682197078705785
477,consensus independent component 55_s3,consensus independent component 38_big,consensus independent component 71_s1,consensus independent component 14_big,-0.2274315375178041
430,consensus independent component 44_s4,consensus independent component 135_big,consensus independent component 46_s2,consensus independent component 135_big,-0.22869799104870597
642,consensus independent component 92_s4,consensus independent component 43_big,consensus independent component 43_s3,consensus independent component 43_big,-0.22874118137631205
599,consensus independent component 83_s1,consensus independent component 129_big,consensus independent component 101_s4,consensus independent component 129_big,-0.23143202969216042
105,consensus independent component 124_s2,consensus independent component 139_big,consensus independent component 190_s4,consensus independent component 139_big,-0.2327773744243248
158,consensus independent component 138_s2,consensus independent component 53_big,consensus independent component 178_s4,consensus independent component 53_big,-0.24169449422811795
19,consensus independent component 104_s4,consensus independent component 89_big,consensus independent component 88_s2,consensus independent component 89_big,-0.2427330293608091
648,consensus independent component 94_s2,consensus independent component 123_big,consensus independent component 138_s4,consensus independent component 123_big,-0.2434766430667456
370,consensus independent component 30_s4,consensus independent component 136_big,consensus independent component 26_s2,consensus independent component 136_big,-0.24641165397161235
346,consensus independent component 25_s4,consensus independent component 92_big,consensus independent component 97_s2,consensus independent component 92_big,-0.2472864285929265
493,consensus independent component 59_s3,consensus independent component 150_big,consensus independent component 12_s2,consensus independent component 150_big,-0.24989645929657894
95,consensus independent component 121_s4,consensus independent component 82_big,consensus independent component 80_s2,consensus independent component 82_big,-0.24993075994579916
238,consensus independent component 169_s4,consensus independent component 87_big,consensus independent component 25_s2,consensus independent component 87_big,-0.25119199354077276
148,consensus independent component 134_s4,consensus independent component 47_big,consensus independent component 6_s2,consensus independent component 47_big,-0.25285934384996134
494,consensus independent component 59_s4,consensus independent component 4_big,consensus independent component 23_s1,consensus independent component 4_big,-0.25782673478142193
288,consensus independent component 18_s2,consensus independent component 16_big,consensus independent component 54_s4,consensus independent component 16_big,-0.2583190494167916
400,consensus independent component 38_s2,consensus independent component 95_big,consensus independent component 118_s4,consensus independent component 95_big,-0.25871990846807374
246,consensus independent component 171_s4,consensus independent component 104_big,consensus independent component 92_s2,consensus independent component 18_big,-0.2602775400940497
137,consensus independent component 131_s2,consensus independent component 9_big,consensus independent component 20_s4,consensus independent component 9_big,-0.26042602555570366
151,consensus independent component 135_s4,consensus independent component 24_big,consensus independent component 106_s2,consensus independent component 24_big,-0.2641738373620627
584,consensus independent component 7_s2,consensus independent component 125_big,consensus independent component 88_s4,consensus independent component 125_big,-0.26701026558805374
588,consensus independent component 80_s2,consensus independent component 82_big,consensus independent component 121_s4,consensus independent component 82_big,-0.26868539084680243
426,consensus independent component 43_s4,consensus independent component 15_big,consensus independent component 12_s1,consensus independent component 15_big,-0.27075749186126075
187,consensus independent component 148_s2,consensus independent component 90_big,consensus independent component 76_s4,consensus independent component 90_big,-0.2733184043055352
168,consensus independent component 140_s2,consensus independent component 128_big,consensus independent component 107_s4,consensus independent component 128_big,-0.2742267232513482
154,consensus independent component 136_s4,consensus independent component 67_big,consensus independent component 125_s2,consensus independent component 67_big,-0.27574989676739814
596,consensus independent component 82_s2,consensus independent component 74_big,consensus independent component 93_s4,consensus independent component 74_big,-0.2764436766152817
179,consensus independent component 144_s2,consensus independent component 135_big,consensus independent component 44_s4,consensus independent component 135_big,-0.2781990846598064
405,consensus independent component 39_s3,consensus independent component 138_big,consensus independent component 96_s4,consensus independent component 72_big,-0.27928873644787233
208,consensus independent component 156_s4,consensus independent component 20_big,consensus independent component 32_s1,consensus independent component 20_big,-0.27989810572088625
290,consensus independent component 18_s4,consensus independent component 2_big,consensus independent component 185_s2,consensus independent component 2_big,-0.2826196648361635
638,consensus independent component 91_s4,consensus independent component 25_big,consensus independent component 36_s2,consensus independent component 25_big,-0.28679005227850607
230,consensus independent component 165_s4,consensus independent component 83_big,consensus independent component 129_s2,consensus independent component 83_big,-0.28875135171309396
468,consensus independent component 53_s2,consensus independent component 68_big,consensus independent component 35_s1,consensus independent component 68_big,-0.291064719997595
52,consensus independent component 112_s1,consensus independent component 119_big,consensus independent component 19_s2,consensus independent component 119_big,-0.292578792376935
655,consensus independent component 96_s1,consensus independent component 170_big,consensus independent component 1_s4,consensus independent component 170_big,-0.29412394017993726
180,consensus independent component 144_s4,consensus independent component 105_big,consensus independent component 69_s2,consensus independent component 105_big,-0.3012920538398715
115,consensus independent component 126_s4,consensus independent component 87_big,consensus independent component 25_s2,consensus independent component 87_big,-0.30446164663687536
284,consensus independent component 188_s4,consensus independent component 151_big,consensus independent component 24_s2,consensus independent component 4_big,-0.3074572325655792
207,consensus independent component 156_s2,consensus independent component 115_big,consensus independent component 95_s4,consensus independent component 115_big,-0.3094259971468373
334,consensus independent component 22_s4,consensus independent component 75_big,consensus independent component 76_s1,consensus independent component 75_big,-0.3111636981788218
157,consensus independent component 137_s4,consensus independent component 100_big,consensus independent component 9_s2,consensus independent component 100_big,-0.3170090431222862
511,consensus independent component 63_s1,consensus independent component 112_big,consensus independent component 157_s4,consensus independent component 112_big,-0.32164429629324875
646,consensus independent component 93_s4,consensus independent component 74_big,consensus independent component 82_s2,consensus independent component 74_big,-0.3221086332137101
314,consensus independent component 19_s4,consensus independent component 130_big,consensus independent component 60_s2,consensus independent component 130_big,-0.32314433946899385
69,consensus independent component 116_s2,consensus independent component 108_big,consensus independent component 34_s4,consensus independent component 108_big,-0.32503978879280326
622,consensus independent component 88_s4,consensus independent component 125_big,consensus independent component 7_s2,consensus independent component 125_big,-0.32687210593600535
522,consensus independent component 65_s4,consensus independent component 48_big,consensus independent component 78_s2,consensus independent component 48_big,-0.3272380604126913
471,consensus independent component 54_s1,consensus independent component 152_big,consensus independent component 107_s2,consensus independent component 152_big,-0.3282692218828895
610,consensus independent component 85_s4,consensus independent component 61_big,consensus independent component 52_s1,consensus independent component 61_big,-0.32833638133549453
73,consensus independent component 117_s2,consensus independent component 137_big,consensus independent component 100_s3,consensus independent component 137_big,-0.32884476555805175
434,consensus independent component 45_s4,consensus independent component 63_big,consensus independent component 95_s2,consensus independent component 20_big,-0.32890635095837983
48,consensus independent component 111_s1,consensus independent component 29_big,consensus independent component 37_s3,consensus independent component 106_big,-0.3298738814681839
390,consensus independent component 35_s4,consensus independent component 32_big,consensus independent component 40_s2,consensus independent component 32_big,-0.3323019290399829
654,consensus independent component 95_s4,consensus independent component 115_big,consensus independent component 156_s2,consensus independent component 115_big,-0.3343182449742278
327,consensus independent component 21_s1,consensus independent component 8_big,consensus independent component 61_s4,consensus independent component 8_big,-0.33669052201412886
245,consensus independent component 171_s2,consensus independent component 7_big,consensus independent component 154_s4,consensus independent component 7_big,-0.33786546699086856
467,consensus independent component 53_s1,consensus independent component 127_big,consensus independent component 106_s4,consensus independent component 127_big,-0.3422934820775813
312,consensus independent component 19_s2,consensus independent component 119_big,consensus independent component 112_s1,consensus independent component 119_big,-0.3443093454966983
141,consensus independent component 132_s3,consensus independent component 138_big,consensus independent component 156_s4,consensus independent component 20_big,-0.3469824347448165
79,consensus independent component 118_s4,consensus independent component 95_big,consensus independent component 38_s2,consensus independent component 95_big,-0.3513905724014656
173,consensus independent component 141_s4,consensus independent component 142_big,consensus independent component 109_s2,consensus independent component 120_big,-0.352415080853075
546,consensus independent component 70_s4,consensus independent component 51_big,consensus independent component 55_s1,consensus independent component 51_big,-0.35654230262413455
402,consensus independent component 38_s4,consensus independent component 56_big,consensus independent component 28_s2,consensus independent component 56_big,-0.3568963225944356
91,consensus independent component 120_s4,consensus independent component 84_big,consensus independent component 142_s2,consensus independent component 84_big,-0.35769385134354886
410,consensus independent component 3_s4,consensus independent component 71_big,consensus independent component 44_s2,consensus independent component 71_big,-0.3596610951215379
204,consensus independent component 154_s4,consensus independent component 7_big,consensus independent component 171_s2,consensus independent component 7_big,-0.36022042133325366
192,consensus independent component 14_s2,consensus independent component 107_big,consensus independent component 153_s4,consensus independent component 107_big,-0.36099567447012615
31,consensus independent component 107_s4,consensus independent component 128_big,consensus independent component 140_s2,consensus independent component 128_big,-0.3627608828867267
554,consensus independent component 72_s4,consensus independent component 122_big,consensus independent component 34_s2,consensus independent component 122_big,-0.36283433819624644
240,consensus independent component 16_s2,consensus independent component 113_big,consensus independent component 17_s4,consensus independent component 6_big,-0.364023577173333
63,consensus independent component 114_s4,consensus independent component 98_big,consensus independent component 86_s2,consensus independent component 98_big,-0.3647361771442776
527,consensus independent component 67_s1,consensus independent component 145_big,consensus independent component 37_s2,consensus independent component 145_big,-0.37203907850004647
350,consensus independent component 26_s4,consensus independent component 5_big,consensus independent component 13_s2,consensus independent component 5_big,-0.3732792148567768
458,consensus independent component 50_s4,consensus independent component 65_big,consensus independent component 28_s2,consensus independent component 56_big,-0.37505168224410435
142,consensus independent component 132_s4,consensus independent component 101_big,consensus independent component 49_s2,consensus independent component 101_big,-0.38172027402872827
80,consensus independent component 119_s1,consensus independent component 148_big,consensus independent component 165_s2,consensus independent component 148_big,-0.382257848505281
411,consensus independent component 40_s1,consensus independent component 91_big,consensus independent component 51_s4,consensus independent component 149_big,-0.3834700151604019
518,consensus independent component 64_s4,consensus independent component 109_big,consensus independent component 32_s2,consensus independent component 109_big,-0.3835730654768145
71,consensus independent component 116_s4,consensus independent component 78_big,consensus independent component 33_s1,consensus independent component 78_big,-0.38402300570401116
182,consensus independent component 145_s4,consensus independent component 53_big,consensus independent component 138_s2,consensus independent component 53_big,-0.3846499419918483
422,consensus independent component 42_s4,consensus independent component 70_big,consensus independent component 31_s2,consensus independent component 70_big,-0.3854659576493362
394,consensus independent component 36_s4,consensus independent component 66_big,consensus independent component 119_s1,consensus independent component 148_big,-0.38918493971555934
450,consensus independent component 49_s4,consensus independent component 49_big,consensus independent component 91_s2,consensus independent component 49_big,-0.38985188844305746
398,consensus independent component 37_s4,consensus independent component 57_big,consensus independent component 46_s1,consensus independent component 60_big,-0.3928708321509584
186,consensus independent component 147_s4,consensus independent component 140_big,consensus independent component 24_s1,consensus independent component 140_big,-0.39890259069106604
51,consensus independent component 111_s4,consensus independent component 41_big,consensus independent component 101_s1,consensus independent component 41_big,-0.3989483598484659
498,consensus independent component 5_s4,consensus independent component 131_big,consensus independent component 62_s2,consensus independent component 131_big,-0.4004376852577236
210,consensus independent component 157_s4,consensus independent component 112_big,consensus independent component 63_s1,consensus independent component 112_big,-0.40060850925024094
292,consensus independent component 190_s4,consensus independent component 139_big,consensus independent component 102_s2,consensus independent component 31_big,-0.40149544445276586
99,consensus independent component 122_s4,consensus independent component 76_big,consensus independent component 160_s2,consensus independent component 76_big,-0.40787418462661795
87,consensus independent component 11_s4,consensus independent component 18_big,consensus independent component 92_s2,consensus independent component 18_big,-0.40843484430199534
294,consensus independent component 191_s4,consensus independent component 30_big,consensus independent component 70_s2,consensus independent component 30_big,-0.4096316542420215
550,consensus independent component 71_s4,consensus independent component 12_big,consensus independent component 136_s2,consensus independent component 12_big,-0.4117814524063541
566,consensus independent component 75_s4,consensus independent component 96_big,consensus independent component 45_s2,consensus independent component 97_big,-0.41608395572587437
351,consensus independent component 27_s1,consensus independent component 156_big,consensus independent component 64_s2,consensus independent component 156_big,-0.41761300890030845
200,consensus independent component 152_s4,consensus independent component 168_big,consensus independent component 12_s2,consensus independent component 150_big,-0.42030161220355455
474,consensus independent component 54_s4,consensus independent component 16_big,consensus independent component 18_s2,consensus independent component 16_big,-0.42073589251596233
519,consensus independent component 65_s1,consensus independent component 149_big,consensus independent component 51_s4,consensus independent component 149_big,-0.4209931959389425
67,consensus independent component 115_s4,consensus independent component 93_big,consensus independent component 132_s2,consensus independent component 99_big,-0.4222014787198145
374,consensus independent component 31_s4,consensus independent component 88_big,consensus independent component 27_s2,consensus independent component 88_big,-0.4229571825118975
538,consensus independent component 69_s4,consensus independent component 116_big,consensus independent component 4_s2,consensus independent component 116_big,-0.425684378015313
354,consensus independent component 27_s4,consensus independent component 69_big,consensus independent component 159_s2,consensus independent component 69_big,-0.4317034363682966
530,consensus independent component 67_s4,consensus independent component 11_big,consensus independent component 104_s2,consensus independent component 11_big,-0.4337219018112884
107,consensus independent component 124_s4,consensus independent component 120_big,consensus independent component 109_s2,consensus independent component 120_big,-0.43390646031405766
59,consensus independent component 113_s4,consensus independent component 99_big,consensus independent component 132_s2,consensus independent component 99_big,-0.43740552442052233
670,consensus independent component 99_s4,consensus independent component 97_big,consensus independent component 45_s2,consensus independent component 97_big,-0.43743493664064137
160,consensus independent component 138_s4,consensus independent component 123_big,consensus independent component 94_s2,consensus independent component 123_big,-0.44054793467402503
478,consensus independent component 55_s4,consensus independent component 110_big,consensus independent component 114_s2,consensus independent component 110_big,-0.4434983136976403
594,consensus independent component 81_s4,consensus independent component 64_big,consensus independent component 78_s2,consensus independent component 48_big,-0.4446786680742669
44,consensus independent component 110_s1,consensus independent component 167_big,consensus independent component 37_s2,consensus independent component 145_big,-0.4483001411830788
358,consensus independent component 28_s4,consensus independent component 62_big,consensus independent component 60_s2,consensus independent component 130_big,-0.4500606107652172
466,consensus independent component 52_s4,consensus independent component 45_big,consensus independent component 65_s2,consensus independent component 45_big,-0.45017865889339
570,consensus independent component 76_s4,consensus independent component 90_big,consensus independent component 148_s2,consensus independent component 90_big,-0.4503392123806894
418,consensus independent component 41_s4,consensus independent component 28_big,consensus independent component 146_s2,consensus independent component 28_big,-0.45600449845921215
507,consensus independent component 62_s1,consensus independent component 133_big,consensus independent component 37_s2,consensus independent component 145_big,-0.4572635618938519
406,consensus independent component 39_s4,consensus independent component 35_big,consensus independent component 143_s2,consensus independent component 35_big,-0.4578578402699267
479,consensus independent component 56_s1,consensus independent component 14_big,consensus independent component 64_s2,consensus independent component 156_big,-0.4582506540411037
482,consensus independent component 56_s4,consensus independent component 27_big,consensus independent component 188_s2,consensus independent component 27_big,-0.46468816133239693
502,consensus independent component 60_s4,consensus independent component 161_big,consensus independent component 82_s2,consensus independent component 74_big,-0.46475415068385795
326,consensus independent component 20_s4,consensus independent component 9_big,consensus independent component 131_s2,consensus independent component 9_big,-0.46604287722166965
248,consensus independent component 172_s4,consensus independent component 165_big,consensus independent component 160_s2,consensus independent component 76_big,-0.46634662283907097
382,consensus independent component 33_s4,consensus independent component 86_big,consensus independent component 27_s2,consensus independent component 88_big,-0.4680687361006716
619,consensus independent component 88_s1,consensus independent component 29_big,consensus independent component 46_s4,consensus independent component 106_big,-0.4687400685805254
3,consensus independent component 100_s4,consensus independent component 59_big,consensus independent component 161_s2,consensus independent component 59_big,-0.47044303660645304
490,consensus independent component 58_s4,consensus independent component 58_big,consensus independent component 10_s1,consensus independent component 58_big,-0.47226743781455904
578,consensus independent component 78_s4,consensus independent component 73_big,consensus independent component 31_s2,consensus independent component 70_big,-0.4789643948776732
98,consensus independent component 122_s3,consensus independent component 1_big,consensus independent component 47_s1,consensus independent component 1_big,-0.47923174364249604
555,consensus independent component 73_s1,consensus independent component 141_big,consensus independent component 37_s2,consensus independent component 145_big,-0.4798596574900125
202,consensus independent component 153_s4,consensus independent component 107_big,consensus independent component 9_s2,consensus independent component 100_big,-0.4805399789587831
446,consensus independent component 48_s4,consensus independent component 46_big,consensus independent component 49_s2,consensus independent component 101_big,-0.4853454900005931
586,consensus independent component 7_s4,consensus independent component 102_big,consensus independent component 44_s2,consensus independent component 71_big,-0.4873788926445756
27,consensus independent component 106_s4,consensus independent component 127_big,consensus independent component 53_s1,consensus independent component 127_big,-0.4944293003358063
23,consensus independent component 105_s4,consensus independent component 160_big,consensus independent component 116_s2,consensus independent component 108_big,-0.49534952750979977
266,consensus independent component 17_s4,consensus independent component 6_big,consensus independent component 128_s3,consensus independent component 6_big,-0.4953584872702008
330,consensus independent component 21_s4,consensus independent component 81_big,consensus independent component 65_s2,consensus independent component 45_big,-0.49619223441499966
454,consensus independent component 4_s4,consensus independent component 10_big,consensus independent component 59_s2,consensus independent component 10_big,-0.5047339970410364
308,consensus independent component 198_s4,consensus independent component 151_big,consensus independent component 151_s2,consensus independent component 60_big,-0.5071052126208826
190,consensus independent component 149_s4,consensus independent component 67_big,consensus independent component 139_s2,consensus independent component 67_big,-0.5085250208940781
510,consensus independent component 62_s4,consensus independent component 52_big,consensus independent component 10_s1,consensus independent component 58_big,-0.5115307125163657
558,consensus independent component 73_s4,consensus independent component 114_big,consensus independent component 32_s2,consensus independent component 109_big,-0.5123029760310223
242,consensus independent component 16_s4,consensus independent component 77_big,consensus independent component 186_s2,consensus independent component 77_big,-0.519199504375311
362,consensus independent component 29_s4,consensus independent component 22_big,consensus independent component 146_s2,consensus independent component 28_big,-0.5201290536200651
366,consensus independent component 2_s4,consensus independent component 42_big,consensus independent component 104_s2,consensus independent component 11_big,-0.5208945572050494
43,consensus independent component 10_s4,consensus independent component 26_big,consensus independent component 91_s2,consensus independent component 49_big,-0.522327584813779
486,consensus independent component 57_s4,consensus independent component 17_big,consensus independent component 138_s2,consensus independent component 53_big,-0.5258248161405914
442,consensus independent component 47_s4,consensus independent component 13_big,consensus independent component 109_s2,consensus independent component 120_big,-0.5270957721140133
470,consensus independent component 53_s4,consensus independent component 126_big,consensus independent component 34_s2,consensus independent component 122_big,-0.531193869775545
212,consensus independent component 158_s4,consensus independent component 146_big,consensus independent component 108_s2,consensus independent component 65_big,-0.5363477350556174
274,consensus independent component 183_s4,consensus independent component 157_big,consensus independent component 135_s2,consensus independent component 157_big,-0.537991271805452
46,consensus independent component 110_s3,consensus independent component 1_big,consensus independent component 47_s1,consensus independent component 1_big,-0.541133854201352
614,consensus independent component 86_s4,consensus independent component 117_big,consensus independent component 4_s2,consensus independent component 116_big,-0.5460295925908415
75,consensus independent component 117_s4,consensus independent component 144_big,consensus independent component 38_s2,consensus independent component 95_big,-0.5501303407834448
194,consensus independent component 14_s4,consensus independent component 19_big,consensus independent component 59_s2,consensus independent component 10_big,-0.5530917599777414
378,consensus independent component 32_s4,consensus independent component 36_big,consensus independent component 159_s2,consensus independent component 69_big,-0.5565941805028787
176,consensus independent component 142_s4,consensus independent component 85_big,consensus independent component 187_s2,consensus independent component 85_big,-0.5638706331618901
582,consensus independent component 79_s4,consensus independent component 33_big,consensus independent component 55_s2,consensus independent component 33_big,-0.5701012544848916
83,consensus independent component 119_s4,consensus independent component 104_big,consensus independent component 92_s2,consensus independent component 18_big,-0.5761385769834728
526,consensus independent component 66_s4,consensus independent component 3_big,consensus independent component 13_s2,consensus independent component 5_big,-0.5815451828046533
270,consensus independent component 181_s4,consensus independent component 134_big,consensus independent component 7_s3,consensus independent component 134_big,-0.589688522085682
534,consensus independent component 68_s4,consensus independent component 164_big,consensus independent component 148_s2,consensus independent component 90_big,-0.594928168883399
574,consensus independent component 77_s4,consensus independent component 37_big,consensus independent component 77_s2,consensus independent component 37_big,-0.6002853771436018
256,consensus independent component 176_s4,consensus independent component 94_big,consensus independent component 143_s2,consensus independent component 35_big,-0.6081989766402807
338,consensus independent component 23_s4,consensus independent component 40_big,consensus independent component 80_s1,consensus independent component 40_big,-0.6122628439024231
15,consensus independent component 103_s4,consensus independent component 103_big,consensus independent component 55_s2,consensus independent component 33_big,-0.6127863720453869
674,consensus independent component 9_s4,consensus independent component 118_big,consensus independent component 98_s1,consensus independent component 108_big,-0.6140638696699485
119,consensus independent component 127_s4,consensus independent component 132_big,consensus independent component 186_s2,consensus independent component 77_big,-0.6146050740841983
188,consensus independent component 148_s4,consensus independent component 80_big,consensus independent component 130_s2,consensus independent component 39_big,-0.6277659150182426
10,consensus independent component 102_s3,consensus independent component 54_big,consensus independent component 155_s4,consensus independent component 42_big,-0.6340622766343634
453,consensus independent component 4_s3,consensus independent component 163_big,consensus independent component 5_s4,consensus independent component 131_big,-0.6365732921976397
598,consensus independent component 82_s4,consensus independent component 21_big,consensus independent component 187_s2,consensus independent component 85_big,-0.6430307190961746
367,consensus independent component 30_s1,consensus independent component 158_big,consensus independent component 37_s2,consensus independent component 145_big,-0.6441837132018485
590,consensus independent component 80_s4,consensus independent component 166_big,consensus independent component 77_s2,consensus independent component 37_big,-0.6546311900594106
135,consensus independent component 130_s4,consensus independent component 44_big,consensus independent component 183_s2,consensus independent component 137_big,-0.7065107240718153
96,consensus independent component 122_s1,consensus independent component 23_big,consensus independent component 18_s4,consensus independent component 2_big,-0.7184171056161025
512,consensus independent component 63_s2,consensus independent component 34_big,consensus independent component 134_s4,consensus independent component 47_big,-0.7307763222525591
457,consensus independent component 50_s3,consensus independent component 154_big,consensus independent component 90_s4,consensus independent component 55_big,-0.7401850052896864
